,step,Tanimoto_ROCS_sim,Custom_alerts,Linker_Num_Aromatic_Rings,Linker_Effective_Length,ADV,PostDock_Tanimoto_ROCS_sim,raw_Linker_Num_Aromatic_Rings,raw_Linker_Effective_Length,raw_ADV,Valid_SMILES,Number_of_SMILES_found,Average_score
28,17,0.23707967262832133,0.9499031464145303,0.9578526490183803,0.715737287170333,0.9201304888598263,0.8755404029385049,0.9631019140165398,8.231122694561455,-11.669340851759435,98.20236816841212,1063.8547807118434,0.4177958790926792
29,18,0.23792728231376264,0.9524273544464797,0.9633894915321568,0.736802968357982,0.9159203302764997,0.8733904565942138,0.9623264301479868,8.218342097215036,-11.45371514771545,98.40177612630909,1130.1410855338827,0.41170297745381723
30,19,0.23981177766640377,0.9592184774513759,0.9699910994573757,0.7158675290457768,0.9229579815197069,0.8730763946154602,0.9691938034192482,8.125491225430503,-11.701806889579922,98.54622993713905,1199.355814150412,0.398517636086903
31,20,0.23879643872022177,0.9644138628569034,0.9674933192286137,0.7369006497645648,0.9242291188931524,0.8730615790321594,0.9768953525644362,8.216618361852419,-11.751472612177007,98.40967245285428,1269.766860612809,0.40574871571836024
32,21,0.24329486932336947,0.9707851420586397,0.9730947343374226,0.7622714506823027,0.9323644590896412,0.8778676253284637,0.9826715144233271,8.162463771389314,-11.961285695399845,98.8072543396407,1342.3251454596068,0.42544712179882194
33,22,0.24466460530444728,0.9705131061930277,0.9722453004021148,0.7787742962865684,0.9329064453037116,0.875662525126757,0.9794278854665432,8.023362954770318,-12.013956386570635,98.60039009555084,1416.9938590947052,0.4436404075770294
34,23,0.244681973639762,0.9696430718942596,0.9764367227180824,0.7956191860458741,0.9406455579691777,0.887738913021551,0.9790764089329,7.937851906057292,-12.340846537593382,98.67556761133598,1488.995394321029,0.4571133082023796
35,24,0.24586415617438823,0.9642114755544151,0.9823275420385618,0.7920268895344056,0.9364989417265095,0.8804330004171032,0.9790989783333954,7.885680556473206,-12.355322479488983,99.00667570850199,1561.7465457407716,0.45389384961959245
36,25,0.24731520808318758,0.9706586090499971,0.9867456565289213,0.8065201731112687,0.9377969069384215,0.8788294026937706,0.9793242385184182,7.874260455501878,-12.277459352673988,99.2550067813765,1639.0599093055787,0.49331394535926376
37,26,0.2451254985971712,0.9654939538072655,0.9800592370322729,0.7923901298334515,0.9277635189222304,0.8775114886229205,0.976993186041371,7.65069534639478,-12.175789750711546,98.69125508603237,1719.544931979184,0.5275656856792226
38,27,0.2449398496928411,0.9558912937217288,0.9720235994079252,0.7896050973750885,0.9185156503563381,0.8665215873915678,0.9645157178973078,7.553125636726322,-12.103769240600188,97.71635734540807,1800.908698984388,0.5597108809424232
39,28,0.24549251118172685,0.9594184774438539,0.9690176941915258,0.7797038230313165,0.9204944580231054,0.8618477511554007,0.9733867884229809,7.477344227544742,-12.143741799758613,97.78726800905605,1885.6815242382909,0.5824450111592405
40,29,0.2466032193516901,0.9619108005076646,0.9665591938766767,0.7837574536363261,0.9255971170540112,0.865620130907673,0.9800400913172357,7.370763326221911,-12.12192645174767,97.83024669160649,1971.2611431787182,0.6007299465093459
41,30,0.24771679091566884,0.9606804075621068,0.9695430564487673,0.7948073338538391,0.9325464559402658,0.8710522313499289,0.9742773756692851,7.364094037215566,-12.24732934312899,97.83505112283085,2055.6958573840384,0.628729882996786
42,31,0.24810882768119935,0.9576237069653347,0.9745799725953264,0.8151776634953902,0.9347053611879492,0.8753938719320176,0.9755533922694657,7.404513790011895,-12.332265100455874,98.11855595076571,2138.771893038029,0.6356624984454426
43,32,0.24816755474422547,0.9580137034570333,0.9758329410630109,0.8256689640359942,0.9372863653752912,0.8808540139114766,0.9765630058186154,7.4258342637125345,-12.208254725915637,98.07871264788874,2222.0789197785216,0.6441711205028976
44,33,0.2434895300925834,0.9556236788865295,0.9689881070910127,0.8409012058732557,0.9290021273086748,0.8729052717623046,0.9695356556577162,7.412159148864723,-12.135641985522543,97.27037443647808,2304.559189833891,0.6629042042630527
45,34,0.24390908062912992,0.9640581850138581,0.9740815061672203,0.8726971819518243,0.928907723172775,0.8599629532647827,0.9718325934412089,7.505927819023115,-11.991757820089784,97.68682394869646,2384.9193923754183,0.6454422930879603
46,35,0.24366760611875332,0.9602885428016839,0.9754590912419314,0.8688086028783198,0.9222569547178381,0.8634896227235123,0.9737724066974227,7.491690708703982,-11.857267223328446,97.7549136463368,2464.689544281564,0.6197001084687718
47,36,0.24246243655937522,0.9549102919508112,0.9790432992397067,0.8760962453401593,0.9161771746040905,0.8436047098423931,0.9726762474478412,7.6366251062655355,-11.474710585571895,98.06108307715982,2546.767158211173,0.6255655545743114
48,37,0.24166455134941345,0.9459806931919674,0.9767067240788279,0.8717186426309129,0.9074457296402398,0.8360252277095537,0.9719314352349288,7.714842539377802,-11.352305503113246,97.78823631910033,2629.32536865838,0.6241494162940835
49,38,0.24282790918047134,0.9468592593749479,0.9749542927081687,0.8886374663701192,0.9103954142832118,0.8474588912754819,0.9713728260752444,7.702798531463588,-11.459522315430029,97.58360125055572,2712.244026493785,0.6308774459409605
50,39,0.23990602939497607,0.9374171785771932,0.9685894590120988,0.8785993182205063,0.8900261898713826,0.8251818807445143,0.9709538692054812,7.787199978538487,-11.109121612137097,97.17759961955741,2795.1830198703387,0.6028650334513106
51,40,0.2391606729415892,0.9202345976427262,0.9663410888240842,0.8786464574592487,0.8916339114217102,0.8288198703171442,0.968114396469121,7.860601905366877,-11.088268497158243,96.87309839630868,2878.387264902754,0.5812308736917315
52,41,0.24094530278353676,0.9098729170259137,0.9671800662671111,0.8761565568042677,0.902247044064711,0.8395450557501338,0.973560542267803,7.933330180779919,-11.233605309254791,97.14977313805181,2961.2904486770653,0.5589155739752157
53,42,0.23934226359359015,0.9246727285456879,0.9728077299590843,0.8916534991557064,0.9102326874569882,0.8442208800637143,0.9827477115409401,7.93711099217521,-11.28906482750689,97.86232985353885,3043.467836507799,0.5632639666056413
54,43,0.23996381182545118,0.9235045505815911,0.967105794489081,0.8862401255588727,0.9040967557307951,0.8350912208798094,0.9795607908082624,7.867833205984435,-11.315615969110391,97.39674739015413,3125.350877380849,0.563067834053619
55,44,0.23961398541237183,0.9294705236892526,0.9595398668495531,0.8804695612654833,0.903292352965241,0.8376479652108672,0.9794074284667238,7.792980126236678,-11.446659324473785,96.99492916444177,3203.5131580356365,0.5406895134405667
56,45,0.23580583586771242,0.932898345957743,0.9554503533279683,0.8876249049950948,0.9077179394742588,0.840246178700173,0.9817146649684358,7.733939596783221,-11.625980316032951,96.89392483963992,3278.3848685267276,0.5316363314953725
57,46,0.23488619293629343,0.9369186635095975,0.9538326690372665,0.8825554143525147,0.9077315153614238,0.848687513167891,0.9735309027676171,7.632087311723158,-11.753130628488947,96.39493284176608,3353.2886513950457,0.5366290614133538
58,47,0.23477993433072578,0.9399339016734884,0.947517352534595,0.8685492196036118,0.9007247553717759,0.8450368966871746,0.9878012346509386,7.693453253491465,-11.211059595512218,96.78599531613901,3427.7164885462844,0.5172646198515192
59,48,0.23392728734310275,0.9343318683251236,0.9425967762122027,0.8601747988427235,0.9004031320252766,0.8440943752388841,0.9779643272819585,7.664419845628547,-11.326302547281136,96.04310404630836,3499.5373664097133,0.5007303173723887
60,49,0.22972252792340372,0.9280216352898251,0.926644550953021,0.8395755468878563,0.8954562172173521,0.8323920812204991,0.9683217298584034,7.634678509747839,-11.404535069335363,94.75960006842267,3572.653024807285,0.5047876995342278
61,50,0.23137673606143783,0.9235162330238798,0.9174834096384871,0.8221816553975206,0.8862077016293304,0.8237178061899181,0.9737412997779883,7.778508891847622,-11.321245740554378,94.569700051317,3647.4897686054637,0.5109338284684198
62,51,0.23383946247150295,0.9276371741718634,0.9206125590170047,0.8291362475086049,0.8894225670888496,0.8270112227273461,0.9878059676809339,7.878881745179662,-11.356564216838514,95.42727503848775,3723.8673264540976,0.47759138205297125
63,52,0.23349702751077556,0.927686642440154,0.9275728205565081,0.8228831105477211,0.884565838723963,0.8174749278182146,0.9882771560194513,7.862769583344585,-11.295170316864725,95.79726101214217,3799.150494840573,0.4489692647654364
64,53,0.23300216269073892,0.9357649764656975,0.923179621973892,0.7996623376791624,0.8834442559999119,0.8253604965772001,0.9937078646304027,7.982077225655411,-11.030559904701766,95.84794575910664,3875.86287113043,0.4397833719401471
65,54,0.2322598186997921,0.929323738905784,0.9273847158843725,0.8172467544514647,0.8898761618228176,0.8329773245279318,0.9902809032411737,7.926557976462018,-11.209600007032794,95.88595931932997,3954.3971533478225,0.4767201821914995
66,55,0.2338448195061349,0.9316866890288864,0.9378854793380536,0.8017105754344694,0.897030275172846,0.8344077689963822,0.9876086390473964,8.090326635880448,-11.372368481379333,96.40426517431193,4033.297865010867,0.4755320534789327
67,56,0.23410892698178165,0.93090786752831,0.9304549218767015,0.7670992535448844,0.8838509627482716,0.8272617476819638,0.9830534217103215,8.159581667813047,-10.760327329204666,95.7725859351773,4113.22339875815,0.4866001446309509
68,57,0.235189562387835,0.933029385043167,0.9301644207204229,0.7722941429985146,0.8801780274734962,0.8234559012680265,0.9898153064656177,8.225746755773116,-10.578919641648373,96.07186346261345,4190.417549068613,0.4736059635328369
69,58,0.23791365351346955,0.932095268095272,0.9375223101053273,0.7913418256918028,0.8936010696907392,0.8424798334560553,0.9847857294982612,8.194562647472537,-11.018156940098585,96.29632160819055,4267.3131618014595,0.5015688634996949
70,59,0.23873546366444098,0.9384331544672975,0.9504821584279564,0.8195702019094999,0.9019051267519258,0.8491833273263096,0.9859297229726567,8.180496494271395,-11.312825392451868,96.9562843274808,4342.984871351095,0.5280585510347291
71,60,0.23906614366584172,0.9308656782236344,0.9501065228622576,0.8340654062300604,0.9132766480605798,0.8648716705807536,0.9868962730377506,7.989964217169611,-11.680894516979892,96.95190677283227,4418.488653513321,0.5417261736701432
72,61,0.24287053930322194,0.930292109424371,0.9600288729549513,0.8474878286622227,0.9256277349115161,0.8690823985463746,0.992723223970055,7.977167047726756,-11.995997654702693,97.7139300796242,4495.616490134991,0.5446127665870266
73,62,0.24286009362012045,0.9371927676904935,0.9700216547162135,0.8777211319880383,0.9305185427159628,0.8755130822454666,0.9945424179775413,7.935506878545617,-12.10871141203227,98.28544755971815,4574.212367601243,0.5776174823070226
74,63,0.24085169278584345,0.9294570757678702,0.9670995694034397,0.8822491773573082,0.9290749393321991,0.8758420240130108,0.9854901418494355,7.7432967858394495,-12.225796588122712,97.67241963890483,4651.659275700933,0.5903726041037334
75,64,0.24225895660372393,0.9292356575825478,0.96256958109387,0.8810746378159167,0.9310063840760231,0.8802046992813112,0.9814645488118507,7.61359501159791,-12.358556425467034,97.23390609880752,4728.994456775699,0.6081486061005661
76,65,0.24101031241753562,0.9265185747518141,0.9642741282451767,0.8878467907350989,0.9313503445545912,0.887559877219391,0.9835473924171461,7.544379951630562,-12.417958018105402,97.41522525892009,4807.495842581775,0.6177483137539677
77,66,0.24190014912142505,0.9272121603767574,0.9631045907488925,0.8830568067611554,0.9223084704101145,0.8803690719474794,0.982610034144784,7.476466836090781,-12.31857448586909,97.30384295542054,4888.621881936331,0.629250238544617
78,67,0.24149718741665893,0.9243564915269986,0.9670652784221965,0.8622926080510988,0.9214004468932793,0.8809158092639924,0.9790627860999591,7.354718582001253,-12.358809633322716,97.45156652747849,4968.466411452248,0.5623044671169475
79,68,0.2440743808455066,0.9279612534947973,0.9701969204331635,0.8610051724527756,0.9310302132379298,0.8827893499957085,0.9842970895749693,7.2915491284183584,-12.535433890870333,97.8335727380161,5046.599808589186,0.5097548217737343
80,69,0.24439530555209488,0.9284709419092373,0.9726476950932442,0.8532538751672566,0.9251585896321598,0.8824353489597558,0.9782228118168089,7.223661841545397,-12.54863009039396,97.87517955351208,5125.69985644189,0.4970992394658674
81,70,0.247344024358697,0.924614081180158,0.9767683806634619,0.86276649981073,0.9274348389736163,0.8867073113709628,0.9782323275496642,7.249268130655508,-12.502480992554382,98.13464470541726,5204.2748923314175,0.5059990725198946
82,71,0.24692418603487853,0.9207332949311009,0.9775257753295209,0.8718223538199921,0.9312209614836684,0.8907483410082713,0.9685227300591827,7.285435971763298,-12.526090509354141,98.09593286988326,5281.956169248563,0.49741371283527924
83,72,0.25072229972770843,0.9201418027632289,0.9831443314971406,0.8834585969298974,0.940054500752949,0.8980776512058418,0.9661879707774192,7.377342326303247,-12.645420228435894,98.57194965241244,5361.967126936423,0.5199171141504997
84,73,0.2528789272255527,0.9249548364693562,0.9797824982719033,0.8747151661403398,0.935058954845565,0.8965175184184194,0.9569642073959612,7.5203804544060855,-12.569075461472794,98.1713862505398,5443.725345202317,0.5474228885561044
85,74,0.25073499831161106,0.9237161315243423,0.9748368683395094,0.876036373413162,0.9301397677441667,0.8909134293030113,0.9552231525667387,7.5902853884882795,-12.533623841587994,97.62853968790485,5526.5440089017375,0.573555531113581
86,75,0.2513150077506989,0.9202871051997676,0.9761276560230037,0.8720272836361502,0.9241769072547728,0.8848568815313586,0.956417359060636,7.725214069976439,-12.36121522425435,97.72140476592864,5611.408006676304,0.5801712140509756
87,76,0.25301284353770986,0.9200133031286847,0.9745199916663005,0.8711921764369439,0.9251365331661086,0.8860123618187612,0.9521615036924115,7.695425678710662,-12.478423796883389,97.53347758567695,5697.556005007227,0.6025362659297341
88,77,0.2547806781592829,0.9273837168274858,0.9758394835816498,0.8705658460375392,0.9302263012417689,0.8883015262888451,0.9540201223343187,7.753892547950538,-12.568974288397404,97.64505753007802,5784.16700375542,0.625499356448796
89,78,0.2547348724352466,0.9355377822561963,0.9743796198387947,0.8604243803558292,0.927370097554366,0.8879617413734331,0.9505150911546926,7.832919334668958,-12.49068316228194,97.48379314755852,5871.625252816565,0.6463689868600269
90,79,0.2519028661062678,0.9181481800559091,0.9601661569491033,0.8566584891481357,0.9183174567793608,0.8867642403285901,0.9448450801772759,7.707163732721689,-12.319963637046538,96.3087219358642,5955.468939612424,0.63380274660521
91,80,0.246378233835873,0.8973740191819465,0.9340421413343403,0.838370152294871,0.8986468462180197,0.8656752348423898,0.9173966942729715,7.4118160616414865,-12.217369931230337,93.62329369494014,6034.601704709318,0.6189682147438321
92,81,0.2438798962576516,0.8787596860201803,0.9218857776344755,0.8371109425874328,0.8962897619628236,0.8608247369886115,0.9120058490710082,7.259382919300878,-12.354303283459984,92.61330424032133,6110.2012785319885,0.6007108287166799
93,82,0.24528239433045146,0.8851335971557831,0.906839869262348,0.8193225756177138,0.8999077499675248,0.8576075084776189,0.9286852385011779,7.237090375892285,-12.48651761037636,92.86423309357107,6184.400958898991,0.5805212107413444
94,83,0.2481107507949692,0.8994823790344398,0.9157620831143636,0.8328827392227076,0.9062141493534664,0.8667772596903522,0.9378932345962128,7.269771774762841,-12.628293769229414,93.4987493135865,6253.050719174244,0.5601991226608629
95,84,0.2537524845306294,0.9014159066045881,0.9265122833707764,0.8437342175220417,0.9132741626780942,0.8724943090847045,0.935378687758416,7.289957672472277,-12.728705001375795,94.09313432710883,6320.038039380683,0.5475909121584204
96,85,0.25045667559684937,0.8903476463678928,0.9219250249012436,0.839433321980757,0.9126243097097959,0.8734200812407515,0.9387789198601023,7.258284561422079,-12.793120319025011,93.7841356421822,6386.028529535512,0.5213166481071194
97,86,0.25182549261139053,0.9050056388172099,0.928688672717223,0.8540647846669871,0.9226903544747298,0.8798722786477344,0.9438801131281089,7.3034073059161075,-12.959585140925864,94.57279525885833,6453.021397151633,0.5295073543350011
98,87,0.24926570134674175,0.9037542231524429,0.9240165110944282,0.8430485890962868,0.9151105155708987,0.8718083026089621,0.9354100914025927,7.237555469900338,-12.736563884304626,93.92959644414375,6520.516047863724,0.542770635661491
99,88,0.25064972845699385,0.9020424699518413,0.9198165056495794,0.8462039654447279,0.9191494040312319,0.8764636309503282,0.9438256093281973,7.219403718285239,-12.850214155827956,93.90080489231192,6587.387035897793,0.5446464058585526
100,89,0.2553382948635965,0.9084906142751374,0.9398623792371845,0.8717663753773005,0.9269186297522447,0.8871883892684255,0.957869206996148,7.3965115356240245,-12.845382088657466,95.42560366923394,6657.040276923344,0.5658152130862744
101,90,0.2507690478562526,0.9053262890726327,0.936667612794168,0.8595539531666958,0.9160438954432653,0.8733276235810722,0.944964405247111,7.341654524787781,-12.678526188609188,94.74628672104166,6727.780207692508,0.5805622657850884
102,91,0.2540726132094273,0.8961664305143058,0.9474501994275504,0.8542614282339009,0.9269056901037578,0.8806583216601465,0.9536727937672577,7.331998516309647,-12.856816251335431,95.55466438160155,6801.335155769381,0.5898874193963037
103,92,0.25559519729758867,0.9121248175213112,0.9530876567232202,0.8681960777319366,0.930475382857016,0.887128049940903,0.9602546000938148,7.418998844316891,-12.715617149515367,96.16599828620116,6878.001366827036,0.6246887438399067
104,93,0.25632493944276546,0.9315425939492414,0.9622647233506731,0.8730858322886299,0.9325425094757165,0.887186135955929,0.9727419692621031,7.577004288801023,-12.721906877639455,97.12449871465087,6956.751025120277,0.6246026451067976
105,94,0.25698341616473475,0.9436569502303027,0.9691985448971907,0.8723143754085654,0.9404697169656817,0.8889478192540103,0.9720564840991347,7.610253226137511,-12.757981938930275,97.59337403598815,7034.8132688402075,0.6054613511768618
106,95,0.25550039625526877,0.9448561139664816,0.9743215889316439,0.8707306249201859,0.9470694027688551,0.8926427472987841,0.9738877235918528,7.645834245813155,-12.817092182347121,97.93729813563368,7112.609951630156,0.5800882519042223
107,96,0.25250459474594456,0.9453442147196656,0.9701028950945765,0.8604947822735135,0.9461809815724528,0.891025298041036,0.9750966443918114,7.683843820193607,-12.782053174159632,97.6551010583903,7190.707463722617,0.5890550420251287
108,97,0.24911628858947055,0.9428791292623673,0.9641363090229206,0.8550484998110998,0.9318903551816818,0.8817715445175247,0.973257959954587,7.768259204103945,-12.526271240101536,97.16605609469605,7267.2805977919625,0.5815035406922398
109,98,0.24815961492585611,0.9545277720776195,0.9731022317671905,0.8702337461027554,0.9455309112608341,0.8982591479282436,0.9773118950967843,7.860404846574663,-12.675858062644512,97.87454207102203,7343.210448343972,0.5654694962631983
110,99,0.2499844414929112,0.9632916574244943,0.9772225021916725,0.8844461379433461,0.9478744417235186,0.8991186059460683,0.9803797496888678,7.88488700800076,-12.70980754654088,98.14549052238274,7417.9078362579785,0.5626598990061374
111,100,0.24995516858544647,0.9674687478367423,0.9829168766437544,0.8783346070337883,0.9473281465325453,0.9003573236573967,0.9852848122666509,7.988665303684286,-12.57025825351833,98.60911789178706,7493.680877193484,0.5438403707816073
112,101,0.24852410422300325,0.9651848892438364,0.9845834858490954,0.8827092836416208,0.9437415273751093,0.9017639143548335,0.9863594375662678,8.035769731623688,-12.44055303462117,98.69642238795652,7568.010657895113,0.5441937612052163
113,102,0.2493089844773339,0.96615670770913,0.9884376143868215,0.8579082481649849,0.9422337615315075,0.8945890950621609,0.9846149386922026,8.135074817257195,-12.366871122477718,99.02231679096738,7644.0079934213345,0.5507829909440429
114,103,0.24944263771102773,0.9670417804308953,0.9913282107901161,0.8378756338795523,0.9429185989367929,0.8862255131797079,0.9834106938510764,8.207366617856227,-12.308163109390637,99.26673759322554,7723.255995066001,0.5568735245553069
115,104,0.24992819931302926,0.9727560802391337,0.9934961580925871,0.8228511731654778,0.9472583683481788,0.8892041679915847,0.9799822700373552,8.261585468305501,-12.338074522442149,99.45005319491915,7804.691996299501,0.5726793887978354
116,105,0.24960679043974326,0.9745670649477218,0.9951221185694403,0.8421383739136439,0.9447044098489713,0.8949617174787121,0.9774867096805737,8.2186891393761,-12.271148083527779,99.58753989618936,7886.768997224625,0.5981122615013688
117,106,0.2511343004528124,0.9784253010949772,0.9963415889270802,0.8491037816273258,0.9457589957202398,0.8980274518968758,0.9806150346446161,8.20901693082602,-12.193683652520102,99.69065492214202,7970.826747918469,0.6146630318518109
118,107,0.2514666424858152,0.9812937207371951,0.9947309366112724,0.8514742948462878,0.933655125877628,0.8911493361474646,0.9879865161663386,8.20979295057618,-11.908641359537782,99.76799119160651,8055.870060938852,0.6171726935770829
119,108,0.2524833982190176,0.9834192713611544,0.9960482024584543,0.8579934759326513,0.930821942524142,0.8833634809018354,0.990989887124754,8.20326317759278,-11.863299743331925,99.82599339370489,8142.402545704139,0.6220820660640836
120,109,0.2518601421267304,0.9850644559050515,0.9945361542280264,0.8759951087376279,0.9226007515460453,0.8758586909891054,0.9907424177277513,8.149947325974125,-11.594469827411665,99.61949504527867,8228.801909278103,0.6255354669131368
121,110,0.24968733293939482,0.9762983389485564,0.9834021126907876,0.8644963273808958,0.9067350666426273,0.8612543692082826,0.9830568079313955,8.024960518322452,-11.191525073348055,98.714621283959,8316.851431958577,0.6203812499670334
122,111,0.2445044324035112,0.9497237554035103,0.9675515886904158,0.8533722437475325,0.8953751653956362,0.8459592722274858,0.9622925999880821,7.818720341058123,-11.048403688891657,97.03596596296926,8405.638573968932,0.6302484229078998
123,112,0.2445856560196477,0.9472928159565863,0.9681636986703692,0.8525291887711138,0.8925981320833406,0.8478605644716322,0.9592194470108294,7.719040274867078,-10.981102189886517,97.02697447222694,8495.9789304767,0.6487117972128921
124,113,0.24527005321726184,0.9504696066030217,0.9661227686383589,0.8318968868099638,0.8940247742753655,0.8510596973310038,0.9669145876423079,7.6067802013819374,-11.013511569401583,97.27023085417021,8587.484197857524,0.6401621078069011
