"step","Tanimoto_ROCS_sim","Custom_alerts","Linker_Num_Aromatic_Rings","Linker_Effective_Length","ADV","PostDock_Tanimoto_ROCS_sim","raw_Linker_Num_Aromatic_Rings","raw_Linker_Effective_Length","raw_ADV","Valid_SMILES","Number_of_SMILES_found","Average_score","low_upper","Link Length"
32,0.22947923839092255,0,0.9444444179534912,0.1666666716337204,0.8357269763946533,0.3214699923992157,0,10.11111068725586,-10.595110893249512,94.44444274902344,1211,0,"7_8","7~8"
33,0.16716821491718292,0.6666666865348816,1,0,0.3018345534801483,0.003104858798906207,0,17.393939971923828,0.9669092893600464,100,1236,0,"7_8","7~8"
34,0.19768975675106049,0.15714286267757416,0.9571428298950195,0,0.47275879979133606,0.07691952586174011,0.22857142984867096,16.071428298950195,-1.7660714387893677,97.14286041259766,1278,0,"7_8","7~8"
35,0.2256643921136856,0.6379310488700867,1,0,0.4000610113143921,0.18120671808719635,0.2586206793785095,17.465517044067383,5.336190223693848,100,1333,0,"7_8","7~8"
36,0.21048420667648315,0,0.9722222089767456,0.02777777798473835,0.5497341156005859,0.19800496101379395,0.0833333358168602,14.027777671813965,-1.921388864517212,97.22222137451172,1344,0,"7_8","7~8"
37,0.20188464224338531,0.47457626461982727,1,0.016949152573943138,0.5883421301841736,0.0988292396068573,0.1525423675775528,13.949152946472168,-5.291914939880371,100,1375,0,"7_8","7~8"
38,0.21481426060199738,0,0.9736841917037964,0.02631578966975212,0.5239847898483276,0.27455300092697144,0.2631579041481018,14.5,-2.130368947982788,97.36842346191406,1389,0,"7_8","7~8"
39,0.19867612421512604,0.5967742204666138,1,0,0.5110439658164978,0.09198396652936935,0.25806450843811035,16.080644607543945,-0.46624213457107544,100,1418,0,"7_8","7~8"
40,0.19937339425086975,0.5531914830207825,0.936170220375061,0.021276595070958138,0.46182990074157715,0.2800479233264923,0.1702127605676651,15.021276473999023,-2.4441490173339844,95.74468231201172,1451,0,"7_8","7~8"
41,0.19745449721813202,0.021276595070958138,0.957446813583374,0,0.50282222032547,0.2582455575466156,0.44680851697921753,15.446808815002441,-0.6197019815444946,95.74468231201172,1482,0,"7_8","7~8"
42,0.23042283952236176,0.36986300349235535,0.9726027250289917,0,0.4449772834777832,0.2332543432712555,0.5616438388824463,16.917808532714844,3.013054847717285,98.63013458251953,1543,0,"7_8","7~8"
43,0.19672124087810516,0.13432836532592773,0.9850746393203735,0,0.4268021881580353,0.10748177021741867,0.0746268630027771,17.328357696533203,-0.7828956842422485,98.50746154785156,1583,0,"7_8","7~8"
44,0.18243525922298431,0.2800000011920929,0.9733333587646484,0,0.33990293741226196,0.08374619483947754,0.3199999928474426,18.280000686645508,3.8285465240478516,97.33333587646484,1642,0,"7_8","7~8"
45,0.21410709619522095,0.2542372941970825,0.9830508232116699,0.016949152573943138,0.5256980061531067,0.0422060564160347,0.11864406615495682,15.254237174987793,-2.4619321823120117,98.30508422851562,1679,0,"7_8","7~8"
46,0.1918247789144516,0.025641025975346565,0.9230769276618958,0,0.5004096031188965,0.09560178965330124,0.05128205195069313,14.025641441345215,-4.440230846405029,92.30769348144531,1697,0,"7_8","7~8"
47,0.24590542912483215,0.8235294222831726,1,0,0.5028912425041199,0.34517621994018555,0.05882352963089943,15.970588684082031,-2.304882526397705,100,1719,0,"7_8","7~8"
48,0.1934380829334259,0.8648648858070374,1,0,0.5578056573867798,0.21412889659404755,0.054054055362939835,15.405405044555664,-5.702162265777588,100,1730,0,"7_8","7~8"
49,0.178871288895607,0.109375,0.9375,0,0.32889872789382935,0.054333269596099854,0.015625,16.03125,0.6279217004776001,93.75,1755,0,"7_8","7~8"
50,0.20070739090442657,0.30434781312942505,1,0,0.5619075894355774,0.38881102204322815,0.15217390656471252,14.69565200805664,-5.298065662384033,100,1775,0,"7_8","7~8"
51,0.19883574545383453,0.1785714328289032,1,0,0.3633667826652527,0.13399088382720947,0,18.928571701049805,4.345017910003662,100,1812,0,"7_8","7~8"
52,0.19982539117336273,0.36206895112991333,1,0.017241379246115685,0.49940556287765503,0.06265433132648468,0.03448275849223137,16.586206436157227,-4.000344753265381,100,1839,0,"7_8","7~8"
53,0.22618351876735687,0.28947368264198303,0.9473684430122375,0.07894736528396606,0.5636518597602844,0.04045942425727844,0.1315789520740509,12.184210777282715,-4.952447414398193,94.7368392944336,1854,0,"7_8","7~8"
54,0.19717565178871155,0.16981132328510284,0.9811320900917053,0,0.45684704184532166,0.027707591652870178,0.056603774428367615,15.716980934143066,-2.9941508769989014,98.11320495605469,1872,0,"7_8","7~8"
55,0.17177161574363708,0.3965517282485962,1,0,0.4153462052345276,0.11129102855920792,0.4655172526836395,16.965517044067383,-1.1646207571029663,100,1899,0,"7_8","7~8"
56,0.2451450228691101,0.44186046719551086,1,0,0.7122159600257874,0.2824753522872925,0.09302325546741486,12.534883499145508,-5.803837776184082,100,1921,0,"7_8","7~8"
57,0.22746939957141876,0.190476194024086,0.976190447807312,0.0714285746216774,0.7593929767608643,0.18830734491348267,0.1190476194024086,12.357142448425293,-8.38078498840332,97.61904907226562,1931,0,"7_8","7~8"
58,0.2309473305940628,0.056603774428367615,0.9433962106704712,0.01886792480945587,0.6904050707817078,0.16405463218688965,0.07547169923782349,12.698113441467285,-6.742056846618652,94.3396224975586,1948,0,"7_8","7~8"
59,0.2032480090856552,0.028985507786273956,0.8260869383811951,0,0.5290579199790955,0.1009889468550682,0.6521739363670349,15.202898979187012,-4.8062896728515625,92.75362396240234,1982,0,"7_8","7~8"
60,0.18805336952209473,0.056603774428367615,0.8679245114326477,0,0.4471166729927063,0.09123697876930237,0,12.867924690246582,1.0396414995193481,86.79244995117188,1993,0,"7_8","7~8"
61,0.19931159913539886,0.3214285671710968,0.9464285969734192,0,0.5717112421989441,0.3133085370063782,0.0892857164144516,14.232142448425293,-4.320446491241455,94.64286041259766,2017,0,"7_8","7~8"
62,0.22032898664474487,0,0.9800000190734863,0.03999999910593033,0.6233420372009277,0.21670036017894745,0.14000000059604645,13.579999923706055,-3.202620029449463,98,2044,0,"7_8","7~8"
63,0.2211199700832367,0.28358209133148193,0.9850746393203735,0.02985074557363987,0.6414510607719421,0.11140130460262299,0.23880596458911896,14.776119232177734,-6.002134323120117,98.50746154785156,2079,0,"7_8","7~8"
64,0.23081034421920776,0.3799999952316284,0.9399999976158142,0.03999999910593033,0.5716735124588013,0.2815323770046234,0.47999998927116394,14.239999771118164,-5.32472038269043,98,2111,0,"7_8","7~8"
65,0.2232283055782318,0,1,0.014705882407724857,0.5839006900787354,0.20347781479358673,0.029411764815449715,14.617647171020508,-4.379264831542969,100,2157,0,"7_8","7~8"
66,0.21384477615356445,0.2874999940395355,0.9750000238418579,0,0.45163923501968384,0.1461031138896942,0.48750001192092896,15.875,-0.8609377145767212,97.5,2214,0,"7_8","7~8"
67,0.20503653585910797,0,0.9482758641242981,0,0.4891641139984131,0.26376593112945557,0.17241379618644714,14.948275566101074,-0.6077930927276611,96.55172729492188,2248,0,"7_8","7~8"
68,0.19416195154190063,0.08064515888690948,0.9838709831237793,0,0.48996561765670776,0.06369628757238388,0.032258063554763794,16.483871459960938,-0.9382097721099854,98.38710021972656,2265,0,"7_8","7~8"
69,0.22687049210071564,0.0892857164144516,1,0.01785714365541935,0.5083529353141785,0.3213213384151459,0.1428571492433548,16.125,0.14705350995063782,100,2293,0,"7_8","7~8"
70,0.1777530163526535,0.22580644488334656,0.9516128897666931,0,0.43941861391067505,0.0772828757762909,0.12903225421905518,17.532258987426758,-1.3448548316955566,95.16129302978516,2326,0,"7_8","7~8"
71,0.19724306464195251,0.515625,0.9375,0,0.4530690312385559,0.10097181051969528,0.515625,16.640625,-0.4862968325614929,98.4375,2356,0,"7_8","7~8"
72,0.19180472195148468,0.611940324306488,0.8507462739944458,0,0.3673276901245117,0.04139799252152443,0.5820895433425903,15.895522117614746,0.9801791906356812,89.55223846435547,2389,0,"7_8","7~8"
73,0.21233531832695007,0.03125,1,0,0.5461878776550293,0.2571040987968445,0.046875,14.96875,-4.97865629196167,100,2422,0,"7_8","7~8"
74,0.17931225895881653,0.49367088079452515,0.9240506291389465,0,0.3453795611858368,0.14579534530639648,0.37974682450294495,17.886075973510742,0.6737595200538635,92.40505981445312,2480,0,"7_8","7~8"
75,0.1847914457321167,0.5081967115402222,0.9016393423080444,0,0.37057724595069885,0.1106521487236023,0.19672131538391113,17.295082092285156,-0.8188360333442688,90.16393280029297,2514,0,"7_8","7~8"
76,0.2076757401227951,0,0.9130434989929199,0.08695652335882187,0.7356460690498352,0.19908125698566437,0.17391304671764374,11.34782600402832,-8.017868995666504,91.3043441772461,2517,0,"7_8","7~8"
77,0.1755625605583191,0.2181818187236786,0.9636363387107849,0,0.3070855438709259,0.0923333540558815,0.036363635212183,17.345455169677734,1.9143636226654053,96.36363983154297,2531,0,"7_8","7~8"
78,0.19294950366020203,0.5476190447807312,0.9523809552192688,0.0476190485060215,0.5579456090927124,0.04106144234538078,0.2142857164144516,14.833333015441895,-4.43250036239624,95.23809814453125,2541,0,"7_8","7~8"
79,0.2001035213470459,0,0.96875,0.03125,0.5855362415313721,0.3578682541847229,0.1875,13.8125,-5.362437725067139,96.875,2549,0,"7_8","7~8"
80,0.2202361822128296,0.19607843458652496,1,0,0.5677391290664673,0.14548353850841522,0.09803921729326248,16.215686798095703,-1.7369216680526733,100,2566,0,"7_8","7~8"
81,0.2238190919160843,0.043478261679410934,0.9347826242446899,0,0.5724741816520691,0.26094552874565125,0.239130437374115,16.521739959716797,-1.222043514251709,95.65217590332031,2591,0,"7_8","7~8"
82,0.20887160301208496,0.0714285746216774,0.9285714030265808,0.0357142873108387,0.6498709917068481,0.051251377910375595,0.1428571492433548,12.071428298950195,-6.307214260101318,92.85713958740234,2596,0,"7_8","7~8"
83,0.23269535601139069,0.2666666805744171,0.9333333373069763,0,0.45162010192871094,0.500289261341095,0.36666667461395264,15.100000381469727,1.60260009765625,93.33333587646484,2611,0,"7_8","7~8"
84,0.15983855724334717,0.04444444552063942,0.9333333373069763,0,0.3139169216156006,0.1379355490207672,0.04444444552063942,17.133333206176758,2.5469553470611572,95.55555725097656,2629,0,"7_8","7~8"
85,0.19310788810253143,0.7101449370384216,0.9275362491607666,0,0.40176329016685486,0.15357500314712524,0.1304347813129425,15.202898979187012,1.128376841545105,92.75362396240234,2674,0,"7_8","7~8"
86,0.21755024790763855,0.4590163826942444,0.9508196711540222,0,0.432892382144928,0.136941596865654,0.4590163826942444,15.983606338500977,3.285459041595459,95.08197021484375,2706,0,"7_8","7~8"
87,0.23368294537067413,0.3103448152542114,0.9137930870056152,0,0.39440664649009705,0.25650081038475037,0.6896551847457886,17.63793182373047,8.36036205291748,94.82758331298828,2745,0,"7_8","7~8"
88,0.22346478700637817,0.30882352590560913,1,0,0.6105462312698364,0.20099039375782013,0.2647058963775635,15.235294342041016,-4.414029121398926,100,2779,0,"7_8","7~8"
89,0.2062038779258728,0.28985506296157837,0.9855072498321533,0.028985507786273956,0.4808306396007538,0.19958412647247314,0.14492753148078918,15.391304016113281,-0.3745509684085846,98.55072784423828,2803,0,"7_8","7~8"
90,0.16962510347366333,0.4307692348957062,0.9846153855323792,0,0.4275842308998108,0.11893779039382935,0.03076923079788685,17.27692222595215,-1.418154001235962,98.46154022216797,2827,0,"7_8","7~8"
91,0.20239850878715515,0.22641509771347046,0.9433962106704712,0,0.4742380976676941,0.08086049556732178,0.01886792480945587,14.905660629272461,-3.48183012008667,94.3396224975586,2849,0,"7_8","7~8"
92,0.23735180497169495,0.043478261679410934,0.95652174949646,0.1304347813129425,0.7732071280479431,0.15028050541877747,0.043478261679410934,12,-9.319826126098633,95.65217590332031,2851,0,"7_8","7~8"
93,0.20649249851703644,0.7384615540504456,0.9384615421295166,0.015384615398943424,0.45522814989089966,0.05069874972105026,0.7076923251152039,16.092308044433594,0.3115076422691345,93.84615325927734,2897,0,"7_8","7~8"
94,0.18256744742393494,0.1304347813129425,0.9855072498321533,0,0.39435243606567383,0.06801076978445053,0.07246376574039459,16.63768196105957,0.5848116278648376,98.55072784423828,2911,0,"7_8","7~8"
95,0.21004588901996613,0.6399999856948853,0.9800000190734863,0,0.6282685995101929,0.2207215279340744,0.07999999821186066,13.520000457763672,-4.022580146789551,98,2928,0,"7_8","7~8"
96,0.21355439722537994,0,0.9811320900917053,0,0.49604368209838867,0,0.07547169923782349,15.584905624389648,-0.16588686406612396,98.11320495605469,2945,0,"7_8","7~8"
97,0.21135258674621582,0,1,0,0.5205878019332886,0.03510283678770065,0.1538461595773697,16.634614944458008,-0.3112694025039673,100,2962,0,"7_8","7~8"
98,0.22406460344791412,0.31481480598449707,1,0,0.4761055111885071,0.33431780338287354,0,15.962963104248047,1.1764997243881226,100,2976,0,"7_8","7~8"
99,0.2133921980857849,0.46666666865348816,1,0.01666666753590107,0.5967929363250732,0.09956760704517365,0.01666666753590107,15.316666603088379,-4.753133296966553,100,2989,0,"7_8","7~8"
100,0.17582476139068604,0.5,0.7894737124443054,0,0.2459750920534134,0.25701069831848145,0.02631578966975212,13.710526466369629,4.945868015289307,78.9473648071289,3000,0,"7_8","7~8"
101,0.21016694605350494,0.8305084705352783,0.9830508232116699,0,0.5209928750991821,0.15694262087345123,0.20338982343673706,15.881356239318848,-1.9509491920471191,100,3033,0,"7_8","7~8"
102,0.1697850227355957,0.03846153989434242,0.9807692170143127,0,0.24083086848258972,0.05927122011780739,0.03846153989434242,17.134614944458008,1.7386345863342285,98.07691955566406,3066,0,"7_8","7~8"
103,0.24899426102638245,0.029411764815449715,0.970588207244873,0.029411764815449715,0.7212598919868469,0.4290742874145508,0.0882352963089943,11.558823585510254,-5.36488151550293,97.05882263183594,3074,0,"7_8","7~8"
104,0.19034500420093536,0.21739129722118378,1,0.021739130839705467,0.5242874026298523,0.02094593644142151,0,14.456521987915039,-4.0602827072143555,100,3087,0,"7_8","7~8"
105,0.21724651753902435,0.1428571492433548,0.9857142567634583,0.02857142873108387,0.6519352793693542,0.08302220702171326,0.05714285746216774,13.485713958740234,-4.977057456970215,98.57142639160156,3127,0,"7_8","7~8"
106,0.2060263603925705,0.7419354915618896,0.9354838728904724,0,0.4723111093044281,0.0258557740598917,0.22580644488334656,16.30645179748535,-1.1072096824645996,95.16129302978516,3160,0,"7_8","7~8"
107,0.22834160923957825,0.09259258955717087,0.9814814925193787,0,0.61940997838974,0.2706865072250366,0.4444444477558136,15.222222328186035,-5.372481346130371,98.14814758300781,3187,0,"7_8","7~8"
108,0.21102403104305267,0.0731707289814949,1,0.024390242993831635,0.5255805850028992,0.39127492904663086,0.09756097197532654,17.024391174316406,-0.853097677230835,100,3205,0,"7_8","7~8"
109,0.20703589916229248,0,0.9512194991111755,0,0.3624086081981659,0.18532736599445343,0.3658536672592163,18.414634704589844,1.2273658514022827,95.1219482421875,3231,0,"7_8","7~8"
110,0.21305836737155914,0.6060606241226196,1,0,0.6066210865974426,0.3900878131389618,0,15.454545021057129,-3.808333396911621,100,3235,0,"7_8","7~8"
111,0.16869387030601501,0.2641509473323822,0.8867924809455872,0,0.4658655524253845,0.2150873988866806,0.07547169923782349,15.283019065856934,1.1558492183685303,88.67924499511719,3245,0,"7_8","7~8"
112,0.23325461149215698,0,0.9473684430122375,0.02631578966975212,0.7103331685066223,0.2972850799560547,0.28947368264198303,13.8421049118042,-5.29702615737915,97.36842346191406,3265,0,"7_8","7~8"
113,0.18556343019008636,0.11320754885673523,0.9622641801834106,0,0.42540356516838074,0.013312282040715218,0.3396226465702057,17.41509437561035,-0.03694339841604233,96.2264175415039,3289,0,"7_8","7~8"
114,0.2211398184299469,0.4098360538482666,1,0.016393441706895828,0.6610009670257568,0.14212025701999664,0.13114753365516663,15.540983200073242,-3.4355902671813965,100,3309,0,"7_8","7~8"
115,0.21636058390140533,0.302325576543808,0.9767441749572754,0.06976744532585144,0.6964197158813477,0.08501099795103073,0.09302325546741486,13.093023300170898,-7.870255470275879,97.6744155883789,3314,0,"7_8","7~8"
116,0.19870509207248688,0.2711864411830902,0.9322034120559692,0,0.4246453046798706,0.10963931679725647,0.050847455859184265,15.322033882141113,0.5107120871543884,93.2203369140625,3338,0,"7_8","7~8"
117,0.20450788736343384,0.01666666753590107,0.9833333492279053,0,0.46527040004730225,0.15565137565135956,0.15000000596046448,16.28333282470703,-2.2134501934051514,98.33333587646484,3381,0,"7_8","7~8"
118,0.2346387505531311,0.1794871836900711,1,0,0.7303744554519653,0.37477415800094604,0.07692307978868484,13.538461685180664,-5.694385051727295,100,3398,0,"7_8","7~8"
119,0.22043661773204803,0,0.9666666388511658,0.20000000298023224,0.8097517490386963,0.5293742418289185,0,10.533333778381348,-8.522700309753418,96.66666412353516,3408,0,"7_8","7~8"
120,0.1779739409685135,0,1,0,0.39832228422164917,0.13317415118217468,0.12727272510528564,17.454545974731445,-1.4190908670425415,100,3443,0,"7_8","7~8"
121,0.20390594005584717,0.8297872543334961,0.978723406791687,0,0.4238457679748535,0.05715004354715347,0.19148936867713928,17,-1.0761489868164062,97.8723373413086,3463,0,"7_8","7~8"
122,0.23092691600322723,0,1,0,0.5452405214309692,0.3311176002025604,0.1315789520740509,15.8421049118042,-0.03978944942355156,100,3479,0,"7_8","7~8"
123,0.21070823073387146,0,0.9375,0,0.5804224014282227,0.17837055027484894,0.109375,13.65625,-3.272484540939331,93.75,3501,0,"7_8","7~8"
124,0.2302803248167038,0.6842105388641357,1,0,0.6284343600273132,0.2655848264694214,0.1315789520740509,16.63157844543457,-3.5848419666290283,100,3508,0,"7_8","7~8"
125,0.1945265829563141,0.22077922523021698,0.9740259647369385,0,0.42046549916267395,0.13237497210502625,0.2467532455921173,16.96103858947754,-0.5419870615005493,97.40259552001953,3553,0,"7_8","7~8"
126,0.19561123847961426,0.5106382966041565,1,0,0.4556513726711273,0.1544276922941208,0.042553190141916275,16.957447052001953,-2.2950849533081055,100,3567,0,"7_8","7~8"
127,0.20746786892414093,0.4464285671710968,0.9464285969734192,0.01785714365541935,0.4093017280101776,0.017702506855130196,0.5892857313156128,16.410715103149414,2.1112141609191895,96.42857360839844,3588,0,"7_8","7~8"
128,0.22088323533535004,0.7647058963775635,1,0,0.5257887244224548,0.19784538447856903,0.2549019753932953,13.980392456054688,-3.919490337371826,100,3602,0,"7_8","7~8"
129,0.1906590312719345,0.0317460335791111,0.9523809552192688,0,0.41514238715171814,0.04531237855553627,0.1428571492433548,16.190475463867188,-1.2615399360656738,95.23809814453125,3633,0,"7_8","7~8"
130,0.13446754217147827,0.08571428805589676,0.9428571462631226,0,0.21242214739322662,0.03050113096833229,0.11428571492433548,19.05714225769043,4.80082893371582,97.14286041259766,3640,0,"7_8","7~8"
131,0.224204882979393,0.2888889014720917,0.9777777791023254,0.02222222276031971,0.6412143707275391,0.06373421102762222,0.20000000298023224,12.866666793823242,-4.780799865722656,97.77777862548828,3664,0,"7_8","7~8"
132,0.21280647814273834,0.3684210479259491,1,0,0.5783505439758301,0.30674928426742554,0.07894736528396606,15.447368621826172,-5.493236541748047,100,3679,0,"7_8","7~8"
133,0.1980099380016327,0.5,1,0.01785714365541935,0.6313858032226562,0.1864706128835678,0.1071428582072258,14.232142448425293,-5.776249885559082,100,3694,0,"7_8","7~8"
134,0.21246276795864105,0.13513512909412384,0.9729729890823364,0.027027027681469917,0.7064781785011292,0.21547111868858337,0.027027027681469917,13.621622085571289,-7.727513313293457,97.29729461669922,3697,0,"7_8","7~8"
135,0.2012818157672882,0.30434781312942505,0.9710144996643066,0,0.4864053726196289,0.022257279604673386,0.3188405930995941,16.855072021484375,-2.5555801391601562,98.55072784423828,3730,0,"7_8","7~8"
136,0.22430956363677979,0.10294117778539658,0.9852941036224365,0,0.5237693786621094,0,0.22058823704719543,17.5,-1.87727952003479,100,3769,0,"7_8","7~8"
137,0.19756987690925598,0.375,1,0,0.635822594165802,0.21203330159187317,0.20000000298023224,14.225000381469727,-5.0275750160217285,100,3778,0,"7_8","7~8"
138,0.18720337748527527,0.19178082048892975,0.9726027250289917,0,0.41508251428604126,0.01407240517437458,0.04109589010477066,15.534246444702148,-1.6207669973373413,97.2602767944336,3814,0,"7_8","7~8"
139,0.22425875067710876,0.65625,0.984375,0,0.5372596383094788,0.12258391082286835,0.25,15.3125,-2.0268280506134033,98.4375,3834,0,"7_8","7~8"
140,0.21342356503009796,0.25641027092933655,1,0.10256410390138626,0.6791585683822632,0.049556564539670944,0,12.333333015441895,-7.294999122619629,100,3840,0,"7_8","7~8"
141,0.19149768352508545,0.469696968793869,0.9545454382896423,0,0.5423482060432434,0.0777704268693924,0.13636364042758942,14.348484992980957,-3.978848457336426,95.45454406738281,3859,0,"7_8","7~8"
142,0.18831531703472137,0.7910447716712952,1,0,0.34158167243003845,0.14369377493858337,0.05970149114727974,18,0.5074180364608765,100,3885,0,"7_8","7~8"
143,0.20484036207199097,0.290909081697464,0.9818181991577148,0,0.4323418140411377,0.11664784699678421,0.0181818176060915,15.96363639831543,3.1789634227752686,98.18181610107422,3896,0,"7_8","7~8"
144,0.19189594686031342,0.7454545497894287,0.9636363387107849,0,0.2858614921569824,0.12577497959136963,0.2545454502105713,18.218181610107422,5.496490955352783,96.36363983154297,3929,0,"7_8","7~8"
