"Column0","step","Tanimoto_ROCS_sim","Custom_alerts","Linker_Num_Aromatic_Rings","Linker_Effective_Length","ADV","PostDock_Tanimoto_ROCS_sim","raw_Linker_Num_Aromatic_Rings","raw_Linker_Effective_Length","raw_ADV","Valid_SMILES","Number_of_SMILES_found","Average_score","Link Length","low_upper"
28,28,0.2385176420211792,0.8899999856948853,0.949999988079071,0.949999988079071,0.7704107761383057,0.1575509011745453,0.5,9.15999984741211,-8.701769828796387,95,2472,0.6204380989074707,"No constraint","No constraint"
29,29,0.2560093402862549,0.9693877696990967,0.9897959232330322,1,0.9049923419952393,0.176208034157753,0.3571428656578064,8.153060913085938,-12.030540466308594,100,2555,0.6236874461174011,"No constraint","No constraint"
30,30,0.23526360094547272,0.8700000047683716,0.9200000166893005,0.9300000071525574,0.8048466444015503,0.1960165649652481,0.3100000023841858,8.239999771118164,-9.106710433959961,93,2642,0.6225485801696777,"No constraint","No constraint"
31,31,0.24929216504096985,0.9191918969154358,0.9696969985961914,0.9696969985961914,0.8869036436080933,0.18590842187404633,0.4545454680919647,7.161616325378418,-12.206293106079102,96.96969604492188,2728,0.6372267007827759,"No constraint","No constraint"
32,32,0.25350242853164673,0.9042553305625916,0.9893617033958435,0.9893617033958435,0.9403508901596069,0.18221701681613922,0.40425533056259155,6.297872543334961,-13.579894065856934,98.93617248535156,2810,0.6138835549354553,"No constraint","No constraint"
33,33,0.2284642606973648,0.8500000238418579,0.9100000262260437,0.9200000166893005,0.8931803703308105,0.2253248244524002,0.47999998927116394,5.730000019073486,-12.83595085144043,92,2898,0.6505189538002014,"No constraint","No constraint"
34,34,0.2433316707611084,0.9489796161651611,0.9795918464660645,0.9795918464660645,0.9656673073768616,0.1892862468957901,0.44897958636283875,5.836734771728516,-14.067264556884766,97.95918273925781,2977,0.6044161915779114,"No constraint","No constraint"
35,35,0.23933450877666473,0.96875,0.9895833134651184,0.9895833134651184,0.9414032101631165,0.20279590785503387,0.5833333134651184,5.083333492279053,-13.73205280303955,98.95833587646484,3065,0.7106100916862488,"No constraint","No constraint"
36,36,0.2323375940322876,0.9591836929321289,0.9693877696990967,0.9693877696990967,0.9358231425285339,0.19735457003116608,0.4897959232330322,4.540816307067871,-13.688366889953613,96.93877410888672,3150,0.6747434735298157,"No constraint","No constraint"
37,37,0.22535429894924164,0.9175257682800293,0.9278350472450256,0.9278350472450256,0.8972966074943542,0.2196241170167923,0.8350515365600586,5.206185340881348,-13.027092933654785,92.78350830078125,3230,0.6480740904808044,"No constraint","No constraint"
38,38,0.22953982651233673,0.945652186870575,0.967391312122345,0.97826087474823,0.9335615634918213,0.26101526618003845,0.8913043737411499,5.3152174949646,-12.501935005187988,97.82608795166016,3308,0.6479539275169373,"No constraint","No constraint"
39,39,0.2342335432767868,0.938144326210022,0.9484536051750183,0.9484536051750183,0.9193647503852844,0.24370433390140533,0.8865979313850403,4.917525768280029,-13.454998970031738,94.8453598022461,3379,0.5625102519989014,"No constraint","No constraint"
40,40,0.24019289016723633,0.969072163105011,0.9587628841400146,0.969072163105011,0.9223747849464417,0.273162305355072,0.9278350472450256,5.443298816680908,-13.382783889770508,96.90721893310547,3449,0.5465496778488159,"No constraint","No constraint"
41,41,0.2358400523662567,0.9591836929321289,0.9897959232330322,0.9897959232330322,0.9646921157836914,0.22010661661624908,0.9897959232330322,5.326530456542969,-13.985795974731445,98.9795913696289,3524,0.5804390907287598,"No constraint","No constraint"
42,42,0.24294988811016083,0.9696969985961914,0.9696969985961914,0.9898989796638489,0.9494621157646179,0.2463073879480362,1,5.818181991577148,-13.542312622070312,98.98989868164062,3598,0.574888288974762,"No constraint","No constraint"
43,43,0.23509728908538818,0.939393937587738,0.9595959782600403,0.9696969985961914,0.9407946467399597,0.24652890861034393,0.9494949579238892,5.090909004211426,-13.955485343933105,96.96969604492188,3679,0.6166499853134155,"No constraint","No constraint"
44,44,0.22788019478321075,0.9292929172515869,0.9191918969154358,0.9696969985961914,0.9156633615493774,0.22159048914909363,1.0101009607315063,5.292929172515869,-12.699284553527832,96.96969604492188,3759,0.5899844169616699,"No constraint","No constraint"
45,45,0.2315634936094284,0.9200000166893005,0.9200000166893005,0.949999988079071,0.9262856245040894,0.26782459020614624,0.9800000190734863,5.320000171661377,-13.340628623962402,95,3839,0.6169663071632385,"No constraint","No constraint"
46,46,0.23799541592597961,0.9595959782600403,0.9595959782600403,1,0.977471113204956,0.2245716154575348,1.0101009607315063,5.252525329589844,-13.826909065246582,100,3921,0.6180018186569214,"No constraint","No constraint"
47,47,0.22967925667762756,0.9595959782600403,0.9494949579238892,0.9797979593276978,0.9208949208259583,0.2087322175502777,0.9797979593276978,5.5858588218688965,-12.592132568359375,97.97979736328125,4005,0.6395003199577332,"No constraint","No constraint"
48,48,0.2189236879348755,0.8700000047683716,0.8600000143051147,0.9300000071525574,0.8836225271224976,0.2377750724554062,1,5.309999942779541,-11.184539794921875,93,4094,0.6511251926422119,"No constraint","No constraint"
49,49,0.22646307945251465,0.9595959782600403,0.8484848737716675,0.9797979593276978,0.9237256050109863,0.21916837990283966,1.1111111640930176,5.929293155670166,-12.816899299621582,97.97979736328125,4187,0.7010265588760376,"No constraint","No constraint"
50,50,0.23379182815551758,0.9300000071525574,0.8700000047683716,0.9599999785423279,0.9046148657798767,0.24418754875659943,1.0299999713897705,5.690000057220459,-12.400859832763672,96,4276,0.6604196429252625,"No constraint","No constraint"
51,51,0.23711921274662018,0.9696969985961914,0.9494949579238892,0.9898989796638489,0.9132215976715088,0.194108784198761,1.0202020406723022,5.898989677429199,-12.878352165222168,98.98989868164062,4365,0.6837871670722961,"No constraint","No constraint"
52,52,0.24485787749290466,0.9700000286102295,0.9900000095367432,0.9900000095367432,0.9370130896568298,0.25158119201660156,0.949999988079071,5.829999923706055,-12.891501426696777,99,4459,0.7236592769622803,"No constraint","No constraint"
53,53,0.23635627329349518,0.9599999785423279,0.9700000286102295,0.9900000095367432,0.9251970648765564,0.22753433883190155,0.9700000286102295,5.659999847412109,-12.755380630493164,99,4547,0.6352980136871338,"No constraint","No constraint"
54,54,0.24349713325500488,1,0.9895833134651184,1,0.9636654257774353,0.25024083256721497,1,5.697916507720947,-13.724708557128906,100,4632,0.7077470421791077,"No constraint","No constraint"
55,55,0.22712722420692444,0.8999999761581421,0.8999999761581421,0.9599999785423279,0.9073031544685364,0.2550930380821228,1,5.860000133514404,-12.33829116821289,96,4719,0.6372880935668945,"No constraint","No constraint"
56,56,0.22714242339134216,0.9200000166893005,0.9300000071525574,0.949999988079071,0.924258828163147,0.21679610013961792,0.9599999785423279,5.519999980926514,-13.01692008972168,95,4808,0.6740550994873047,"No constraint","No constraint"
57,57,0.2256675809621811,0.9489796161651611,0.9081632494926453,0.9693877696990967,0.9219365119934082,0.24296779930591583,1.0102040767669678,5.959183692932129,-12.443724632263184,96.93877410888672,4892,0.6563637256622314,"No constraint","No constraint"
58,58,0.23283308744430542,0.9200000166893005,0.949999988079071,0.9800000190734863,0.9193332195281982,0.24443469941616058,1,6.360000133514404,-12.284122467041016,98,4986,0.6874801516532898,"No constraint","No constraint"
59,59,0.23031942546367645,0.9800000190734863,0.9800000190734863,0.9900000095367432,0.9614083766937256,0.26124095916748047,0.949999988079071,6.320000171661377,-13.422250747680664,99,5072,0.6864500641822815,"No constraint","No constraint"
60,60,0.23861387372016907,0.9800000190734863,0.9700000286102295,0.9800000190734863,0.9613295197486877,0.2576739192008972,0.9300000071525574,6.159999847412109,-13.628360748291016,98,5164,0.7460572123527527,"No constraint","No constraint"
61,61,0.23965221643447876,0.9797979593276978,1,1,0.9806050658226013,0.22758179903030396,0.9696969985961914,6.040403842926025,-13.824788093566895,100,5249,0.6717886924743652,"No constraint","No constraint"
62,62,0.23423238098621368,0.9800000190734863,0.9700000286102295,0.9900000095367432,0.9730620384216309,0.251009076833725,0.9900000095367432,5.900000095367432,-14.077890396118164,99,5335,0.6768114566802979,"No constraint","No constraint"
63,63,0.23807485401630402,0.9591836929321289,0.9591836929321289,0.9897959232330322,0.9463814496994019,0.2395402491092682,0.9591836929321289,6.459183692932129,-13.120887756347656,98.9795913696289,5415,0.6235036849975586,"No constraint","No constraint"
64,64,0.23070402443408966,0.9700000286102295,0.9300000071525574,0.9700000286102295,0.9318153858184814,0.26141223311424255,0.9800000190734863,6.349999904632568,-12.992239952087402,97,5502,0.6913606524467468,"No constraint","No constraint"
65,65,0.2307223081588745,0.949999988079071,0.9200000166893005,0.9700000286102295,0.9300106167793274,0.23522058129310608,1.0099999904632568,6.230000019073486,-13.161910057067871,97,5587,0.6494328379631042,"No constraint","No constraint"
66,66,0.2340526580810547,0.9595959782600403,0.8989899158477783,0.9595959782600403,0.9172882437705994,0.2371772974729538,0.9696969985961914,6.010100841522217,-12.867233276367188,95.9595947265625,5670,0.6553167700767517,"No constraint","No constraint"
67,67,0.23169733583927155,0.9800000190734863,0.9599999785423279,0.9900000095367432,0.9108585119247437,0.2032509297132492,0.9900000095367432,6.139999866485596,-11.80627155303955,99,5760,0.6713212728500366,"No constraint","No constraint"
68,68,0.23601102828979492,0.9700000286102295,0.9700000286102295,0.9800000190734863,0.918137788772583,0.21144336462020874,0.9399999976158142,6.139999866485596,-12.871879577636719,98,5847,0.6701286435127258,"No constraint","No constraint"
69,69,0.22763486206531525,0.9399999976158142,0.9599999785423279,0.9700000286102295,0.9540408849716187,0.2158658802509308,0.9399999976158142,6.03000020980835,-13.6460599899292,97,5936,0.6830093860626221,"No constraint","No constraint"
70,70,0.23191893100738525,0.9399999976158142,0.9599999785423279,0.9599999785423279,0.8775038719177246,0.21642372012138367,0.8899999856948853,6.099999904632568,-12.011951446533203,96,6030,0.6963792443275452,"No constraint","No constraint"
71,71,0.23314382135868073,0.949999988079071,0.9800000190734863,0.9900000095367432,0.9660224318504333,0.23087134957313538,0.9599999785423279,5.829999923706055,-13.731590270996094,99,6124,0.6880767941474915,"No constraint","No constraint"
72,72,0.23071594536304474,0.9599999785423279,0.9700000286102295,0.9700000286102295,0.9175015091896057,0.23081757128238678,0.8999999761581421,6.170000076293945,-12.8460111618042,97,6216,0.667878270149231,"No constraint","No constraint"
73,73,0.23919087648391724,0.9700000286102295,0.9599999785423279,0.9900000095367432,0.9636977314949036,0.24075093865394592,0.9399999976158142,5.949999809265137,-13.658480644226074,99,6305,0.6888675689697266,"No constraint","No constraint"
74,74,0.23446273803710938,0.9800000190734863,0.9900000095367432,1,0.9518227577209473,0.22247956693172455,0.8799999952316284,5.980000019073486,-13.628020286560059,100,6394,0.6693338751792908,"No constraint","No constraint"
75,75,0.2457026243209839,0.9700000286102295,0.9900000095367432,1,0.9535127282142639,0.23455120623111725,0.8799999952316284,6.53000020980835,-13.115599632263184,100,6480,0.6414413452148438,"No constraint","No constraint"
76,76,0.23189327120780945,0.9599999785423279,0.9800000190734863,0.9900000095367432,0.966279923915863,0.20374535024166107,0.8500000238418579,5.849999904632568,-13.833120346069336,99,6566,0.643514096736908,"No constraint","No constraint"
77,77,0.22784124314785004,0.9399999976158142,0.9900000095367432,0.9900000095367432,0.9499929547309875,0.16846106946468353,0.800000011920929,5.659999847412109,-13.287420272827148,99,6660,0.6851040124893188,"No constraint","No constraint"
78,78,0.22970354557037354,0.9900000095367432,0.9700000286102295,0.9900000095367432,0.9573227167129517,0.20698465406894684,0.9200000166893005,5.659999847412109,-13.712869644165039,99,6752,0.7263302803039551,"No constraint","No constraint"
79,79,0.23317934572696686,0.949999988079071,0.9800000190734863,0.9900000095367432,0.9670281410217285,0.20657163858413696,0.6200000047683716,5.329999923706055,-14.055909156799316,99,6842,0.6840369701385498,"No constraint","No constraint"
80,80,0.244538813829422,0.9696969985961914,1,1,0.9842328429222107,0.20892170071601868,0.6868686676025391,5.717171669006348,-13.982677459716797,100,6933,0.7030124068260193,"No constraint","No constraint"
81,81,0.23273271322250366,0.9797979593276978,0.9797979593276978,0.9898989796638489,0.9359624981880188,0.18836970627307892,0.7575757503509521,5.707070827484131,-13.099798202514648,98.98989868164062,7023,0.6855741739273071,"No constraint","No constraint"
82,82,0.2315031886100769,0.9300000071525574,0.9599999785423279,0.9599999785423279,0.9375450611114502,0.1785547286272049,0.7099999785423279,5.239999771118164,-13.51877212524414,96,7107,0.622133731842041,"No constraint","No constraint"
83,83,0.23654186725616455,0.949999988079071,0.9700000286102295,0.9700000286102295,0.9483482837677002,0.23635238409042358,0.5899999737739563,5.449999809265137,-13.652718544006348,97,7188,0.6270338296890259,"No constraint","No constraint"
84,84,0.2165118157863617,0.9300000071525574,0.9100000262260437,0.9300000071525574,0.9083374738693237,0.23181350529193878,0.7300000190734863,5.309999942779541,-13.078121185302734,93,7277,0.7054576873779297,"No constraint","No constraint"
85,85,0.23168450593948364,0.9800000190734863,0.9900000095367432,0.9900000095367432,0.9360551238059998,0.23302289843559265,0.7799999713897705,5.949999809265137,-13.008020401000977,99,7367,0.6856520771980286,"No constraint","No constraint"
86,86,0.22700445353984833,0.9696969985961914,0.9696969985961914,0.9797979593276978,0.9424784779548645,0.20290444791316986,0.7676767706871033,6.515151500701904,-12.540078163146973,97.97979736328125,7454,0.6489352583885193,"No constraint","No constraint"
87,87,0.2324923276901245,0.9599999785423279,0.949999988079071,0.9800000190734863,0.9309864640235901,0.20595858991146088,0.75,6.519999980926514,-12.443070411682129,98,7545,0.6969583630561829,"No constraint","No constraint"
88,88,0.22400765120983124,0.9300000071525574,0.9399999976158142,0.949999988079071,0.818774938583374,0.1901986002922058,0.8100000023841858,7.360000133514404,-10.134599685668945,95,7632,0.6501455903053284,"No constraint","No constraint"
89,89,0.23501534759998322,0.9800000190734863,0.9800000190734863,0.9900000095367432,0.8869481086730957,0.2373027354478836,0.6600000262260437,7.480000019073486,-10.938690185546875,99,7726,0.7272406220436096,"No constraint","No constraint"
90,90,0.23383057117462158,0.9700000286102295,0.9700000286102295,0.9900000095367432,0.896874189376831,0.2457294464111328,0.9100000262260437,7.550000190734863,-11.664820671081543,99,7821,0.7309564352035522,"No constraint","No constraint"
91,91,0.22870562970638275,0.9800000190734863,0.9800000190734863,0.9900000095367432,0.893761157989502,0.20132312178611755,0.8399999737739563,7.800000190734863,-11.009679794311523,99,7914,0.7068859338760376,"No constraint","No constraint"
92,92,0.2267943024635315,0.9599999785423279,0.9599999785423279,0.9800000190734863,0.9002691507339478,0.2387997806072235,0.8700000047683716,7.230000019073486,-11.355682373046875,98,8004,0.6856463551521301,"No constraint","No constraint"
93,93,0.22488516569137573,0.9700000286102295,0.9599999785423279,0.9700000286102295,0.8904607892036438,0.25908413529396057,0.800000011920929,7.630000114440918,-11.39763069152832,97,8089,0.673004150390625,"No constraint","No constraint"
94,94,0.23058488965034485,0.9696969985961914,0.9292929172515869,0.9797979593276978,0.8892751336097717,0.2450069785118103,0.7979797720909119,7.78787899017334,-11.050009727478027,97.97979736328125,8181,0.7083559632301331,"No constraint","No constraint"
95,95,0.22795508801937103,0.9399999976158142,0.9300000071525574,0.9599999785423279,0.9034917950630188,0.24707256257534027,0.8999999761581421,7.429999828338623,-11.521228790283203,96,8269,0.6684208512306213,"No constraint","No constraint"
96,96,0.24222609400749207,0.9898989796638489,0.9797979593276978,1,0.9525572657585144,0.2500687837600708,0.7979797720909119,8.13131332397461,-12.016998291015625,100,8360,0.7203164100646973,"No constraint","No constraint"
97,97,0.23759156465530396,0.9898989796638489,0.9595959782600403,0.9898989796638489,0.9238097071647644,0.2537967264652252,0.939393937587738,8.282828330993652,-11.285111427307129,98.98989868164062,8446,0.6791648268699646,"No constraint","No constraint"
98,98,0.23912154138088226,0.969072163105011,1,1,0.921421468257904,0.22044718265533447,0.907216489315033,7.793814659118652,-11.753236770629883,100,8527,0.6317012906074524,"No constraint","No constraint"
99,99,0.24044983088970184,0.9693877696990967,0.918367326259613,0.9897959232330322,0.9294963479042053,0.24220989644527435,1.0306122303009033,8.520408630371094,-11.43657112121582,98.9795913696289,8609,0.635537326335907,"No constraint","No constraint"
100,100,0.232403963804245,0.9696969985961914,0.9494949579238892,0.9797979593276978,0.9256024360656738,0.25680914521217346,0.9898989796638489,7.818181991577148,-11.772415161132812,97.97979736328125,8692,0.6554577946662903,"No constraint","No constraint"
101,101,0.2425743192434311,0.9791666865348816,0.9791666865348816,0.9895833134651184,0.901414692401886,0.25226566195487976,0.9791666865348816,8.416666984558105,-11.022187232971191,98.95833587646484,8767,0.5975140333175659,"No constraint","No constraint"
102,102,0.2462550401687622,0.9900000095367432,0.9700000286102295,1,0.9431960582733154,0.2433163821697235,1.0299999713897705,8.640000343322754,-12.208990097045898,100,8853,0.6613763570785522,"No constraint","No constraint"
103,103,0.24705690145492554,1,0.9292929172515869,1,0.8948802947998047,0.22740980982780457,1.0505050420761108,9.55555534362793,-10.791402816772461,100,8940,0.6627952456474304,"No constraint","No constraint"
104,104,0.24634437263011932,0.9795918464660645,0.8877550959587097,0.9897959232330322,0.8216944932937622,0.23042884469032288,1.0816326141357422,9.23469352722168,-8.921509742736816,98.9795913696289,9024,0.624915361404419,"No constraint","No constraint"
105,105,0.23507459461688995,0.9696969985961914,0.8989899158477783,0.9797979593276978,0.8831941485404968,0.18602408468723297,1.0404040813446045,8.78787899017334,-11.0866060256958,97.97979736328125,9092,0.49661949276924133,"No constraint","No constraint"
106,106,0.24435874819755554,0.9800000190734863,0.9300000071525574,1,0.8804272413253784,0.2379850447177887,1.0399999618530273,10.119999885559082,-10.13460922241211,100,9178,0.628743052482605,"No constraint","No constraint"
107,107,0.23700620234012604,0.9800000190734863,0.8799999952316284,0.9900000095367432,0.6520290970802307,0.1393013447523117,1.0800000429153442,11.819999694824219,-3.732909917831421,99,9271,0.6131013631820679,"No constraint","No constraint"
108,108,0.23874060809612274,0.9898989796638489,0.8484848737716675,0.9898989796638489,0.5976836085319519,0.17634578049182892,1.1313130855560303,12.11111068725586,-1.8105049133300781,98.98989868164062,9359,0.5774720907211304,"No constraint","No constraint"
109,109,0.23129184544086456,0.9599999785423279,0.8799999952316284,0.9800000190734863,0.5841246247291565,0.12053325027227402,1.059999942779541,12.260000228881836,-3.840559959411621,98,9452,0.593726396560669,"No constraint","No constraint"
110,110,0.24832965433597565,0.9700000286102295,0.8899999856948853,0.9800000190734863,0.5927610993385315,0.19536088407039642,1.0399999618530273,11.869999885559082,-2.424530029296875,98,9539,0.5784572958946228,"No constraint","No constraint"
111,111,0.24107007682323456,1,0.9595959782600403,1,0.6643292307853699,0.1992986798286438,1.0303030014038086,12.676767349243164,-3.145040273666382,100,9630,0.6494004130363464,"No constraint","No constraint"
112,112,0.23634208738803864,0.9898989796638489,0.939393937587738,1,0.6281893849372864,0.1899011731147766,1.0101009607315063,13.494949340820312,-2.342585802078247,100,9718,0.6035671234130859,"No constraint","No constraint"
113,113,0.23381105065345764,1,0.9484536051750183,1,0.6604431867599487,0.19929122924804688,0.9793814420700073,11.525773048400879,-3.4797422885894775,100,9807,0.6412891149520874,"No constraint","No constraint"
114,114,0.23685535788536072,0.9700000286102295,0.9800000190734863,0.9900000095367432,0.6422679424285889,0.16326938569545746,0.9200000166893005,11.34000015258789,-4.462600231170654,99,9896,0.6050766110420227,"No constraint","No constraint"
115,115,0.23570427298545837,0.9494949579238892,1,1,0.6329367756843567,0.19007818400859833,0.808080792427063,11.272727012634277,-4.218848705291748,100,9980,0.5567446947097778,"No constraint","No constraint"
116,116,0.2303633987903595,0.9285714030265808,0.9081632494926453,0.9591836929321289,0.7918680906295776,0.21808165311813354,0.9081632494926453,9.948979377746582,-7.473529815673828,95.91836547851562,10058,0.569804310798645,"No constraint","No constraint"
117,117,0.22596794366836548,0.949999988079071,0.949999988079071,0.9599999785423279,0.7585195899009705,0.21409669518470764,0.7400000095367432,9.770000457763672,-8.447750091552734,96,10132,0.5353726148605347,"No constraint","No constraint"
118,118,0.23654907941818237,0.9800000190734863,0.9800000190734863,0.9900000095367432,0.8243882060050964,0.2074417918920517,0.7799999713897705,9.770000457763672,-9.530440330505371,99,10221,0.6661139130592346,"No constraint","No constraint"
119,119,0.2461870014667511,0.949999988079071,1,1,0.839255154132843,0.25197944045066833,0.800000011920929,9.479999542236328,-8.961030006408691,100,10314,0.6718683838844299,"No constraint","No constraint"
120,120,0.24852125346660614,0.9595959782600403,0.9797979593276978,0.9898989796638489,0.8023079633712769,0.2147568166255951,0.7979797720909119,9.717171669006348,-8.720878601074219,98.98989868164062,10396,0.5870391130447388,"No constraint","No constraint"
121,121,0.24389466643333435,0.9599999785423279,1,1,0.8261087536811829,0.2414536476135254,0.8299999833106995,8.869999885559082,-9.173120498657227,100,10490,0.687764585018158,"No constraint","No constraint"
122,122,0.2411152869462967,0.9700000286102295,0.9900000095367432,0.9900000095367432,0.9335557818412781,0.27574265003204346,0.7599999904632568,7.880000114440918,-12.035419464111328,99,10582,0.7252351641654968,"No constraint","No constraint"
123,123,0.22874483466148376,0.9300000071525574,0.9700000286102295,0.9800000190734863,0.8842494487762451,0.20938749611377716,0.75,7.860000133514404,-11.356980323791504,98,10675,0.684701144695282,"No constraint","No constraint"
