"step","Tanimoto_ROCS_sim","Custom_alerts","Linker_Num_Aromatic_Rings","Linker_Effective_Length","ADV","PostDock_Tanimoto_ROCS_sim","raw_Linker_Num_Aromatic_Rings","raw_Linker_Effective_Length","raw_ADV","Valid_SMILES","Number_of_SMILES_found","Average_score","low_upper","Link Length","model"
117,0.2216143161058426,0.9375,0.9375,0.9583333134651184,0.736354649066925,0.21785734593868256,0.53125,10.40625,-7.386114597320557,95.83333587646484,7851,0.08359264582395554,"7_15","7~15","Prior-model-1"
118,0.22484996914863586,0.9795918464660645,0.9795918464660645,0.9387755393981934,0.7783495783805847,0.24456050992012024,0.5204081535339355,10.744897842407227,-8.251969337463379,98.9795913696289,7919,0.15560761094093323,"7_15","7~15","Prior-model-1"
119,0.21610724925994873,0.9693877696990967,0.9795918464660645,0.9285714030265808,0.7868202328681946,0.22047901153564453,0.40816327929496765,10.428571701049805,-7.899959087371826,97.95918273925781,7980,0.13056226074695587,"7_15","7~15","Prior-model-1"
120,0.22209523618221283,0.918367326259613,1,0.9591836929321289,0.7705144882202148,0.2046343982219696,0.3877550959587097,10.438775062561035,-8.18426513671875,100,8044,0.10981931537389755,"7_15","7~15","Prior-model-1"
121,0.21922028064727783,0.957446813583374,0.9893617033958435,0.9680851101875305,0.8778801560401917,0.2671949565410614,0.3085106313228607,10.021276473999023,-9.927022933959961,98.93617248535156,8089,0.10478994995355606,"7_15","7~15","Prior-model-1"
122,0.21262226998806,0.96875,0.9895833134651184,0.9583333134651184,0.7724347114562988,0.252817302942276,0.6041666865348816,10.375,-7.938208103179932,98.95833587646484,8155,0.16662488877773285,"7_15","7~15","Prior-model-1"
123,0.22181442379951477,0.9042553305625916,0.9893617033958435,0.9680851101875305,0.7870696783065796,0.23730219900608063,0.6063829660415649,10.989361763000488,-8.698468208312988,98.93617248535156,8230,0.1927449256181717,"7_15","7~15","Prior-model-1"
124,0.21152104437351227,0.8865979313850403,0.9587628841400146,0.9484536051750183,0.7347759008407593,0.2341855764389038,0.7113401889801025,10.350515365600586,-7.005484580993652,96.90721893310547,8295,0.12464233487844467,"7_15","7~15","Prior-model-1"
125,0.2198677659034729,0.8947368264198303,0.9684210419654846,0.9157894849777222,0.7908341884613037,0.2613096833229065,0.7263157963752747,10.105262756347656,-8.33112621307373,97.89473724365234,8345,0.11405771970748901,"7_15","7~15","Prior-model-1"
126,0.21532879769802094,0.8936170339584351,0.9893617033958435,0.8510638475418091,0.8520030379295349,0.26049983501434326,0.7021276354789734,9.255319595336914,-10.194202423095703,98.93617248535156,8389,0.06721335649490356,"7_15","7~15","Prior-model-1"
127,0.22590212523937225,0.9080459475517273,1,0.9195402264595032,0.8829705119132996,0.30417555570602417,0.7471264600753784,9.333333015441895,-10.213494300842285,100,8434,0.08821991831064224,"7_15","7~15","Prior-model-1"
128,0.21910151839256287,0.8478260636329651,0.967391312122345,0.5760869383811951,0.9302912354469299,0.3077738285064697,0.554347813129425,7.1413044929504395,-12.545098304748535,96.73912811279297,8478,0.08466322720050812,"7_15","7~15","Prior-model-1"
129,0.21360692381858826,0.8842105269432068,0.9894737005233765,0.621052622795105,0.9111829996109009,0.24588878452777863,0.7789473533630371,7.305263042449951,-12.33309555053711,98.9473648071289,8519,0.04030628874897957,"7_15","7~15","Prior-model-1"
130,0.21195052564144135,0.75,0.9772727489471436,0.5909090638160706,0.9316641092300415,0.32128211855888367,0.5795454382896423,7.261363506317139,-12.935705184936523,97.7272720336914,8558,0.03384501487016678,"7_15","7~15","Prior-model-1"
131,0.2168908566236496,0.8522727489471436,0.9772727489471436,0.5681818127632141,0.9544973969459534,0.34104084968566895,0.6363636255264282,7.045454502105713,-13.267273902893066,97.7272720336914,8589,0.055877771228551865,"7_15","7~15","Prior-model-1"
132,0.22118395566940308,0.8433734774589539,1,0.7469879388809204,0.9289638996124268,0.34404096007347107,0.7710843086242676,7.891566276550293,-12.37233829498291,100,8622,0.03580492362380028,"7_15","7~15","Prior-model-1"
133,0.22093819081783295,0.7820512652397156,0.9871794581413269,0.7051281929016113,0.9464842081069946,0.35634878277778625,0.5256410241127014,7.884615421295166,-12.371973991394043,98.71794891357422,8643,0.06180185452103615,"7_15","7~15","Prior-model-1"
134,0.2190261334180832,0.8554216623306274,1,0.7469879388809204,0.9236231446266174,0.3399789333343506,0.650602400302887,8.289156913757324,-12.13684368133545,100,8676,0.07158643752336502,"7_15","7~15","Prior-model-1"
135,0.21945321559906006,0.9444444179534912,0.9888888597488403,0.7666666507720947,0.9066447615623474,0.3092573881149292,0.7555555701255798,8.188888549804688,-11.095276832580566,98.88888549804688,8702,0.05482504144310951,"7_15","7~15","Prior-model-1"
136,0.21170225739479065,0.8695651888847351,0.97826087474823,0.9130434989929199,0.8986631631851196,0.2973274290561676,0.695652186870575,9.434782981872559,-10.738446235656738,97.82608795166016,8734,0.06042248755693436,"7_15","7~15","Prior-model-1"
137,0.21248123049736023,0.9629629850387573,1,0.9259259104728699,0.8774392604827881,0.3374607563018799,0.6913580298423767,9.259259223937988,-10.475591659545898,100,8767,0.0750601515173912,"7_15","7~15","Prior-model-1"
138,0.2017645537853241,0.8404255509376526,0.9680851101875305,0.7872340679168701,0.8592879176139832,0.2847194969654083,0.6382978558540344,8.329787254333496,-10.929468154907227,96.80850982666016,8807,0.09454287588596344,"7_15","7~15","Prior-model-1"
139,0.22001150250434875,0.9139785170555115,0.9784946441650391,0.7956989407539368,0.9286345839500427,0.2914075255393982,0.7634408473968506,8.623656272888184,-11.893603324890137,98.92472839355469,8840,0.08371557295322418,"7_15","7~15","Prior-model-1"
140,0.20771478116512299,0.9032257795333862,0.9892473220825195,0.8924731016159058,0.8504347205162048,0.28046318888664246,0.698924720287323,9.172042846679688,-10.647774696350098,98.92472839355469,8879,0.09546985477209091,"7_15","7~15","Prior-model-1"
141,0.19251969456672668,0.8924731016159058,0.9569892287254333,0.8172042965888977,0.8259364366531372,0.2863881289958954,0.6666666865348816,8.935483932495117,-10.303689002990723,95.69892120361328,8911,0.11294795572757721,"7_15","7~15","Prior-model-1"
142,0.20441953837871552,0.90625,0.9895833134651184,0.8645833134651184,0.8610392212867737,0.2756545841693878,0.7395833134651184,9.645833015441895,-10.512791633605957,98.95833587646484,8954,0.08964583277702332,"7_15","7~15","Prior-model-1"
143,0.2090492695569992,0.9578947424888611,0.9894737005233765,0.9157894849777222,0.7890693545341492,0.24904771149158478,0.8736842274665833,10.831579208374023,-8.61139965057373,98.9473648071289,9006,0.10412115603685379,"7_15","7~15","Prior-model-1"
144,0.2148645967245102,0.9080459475517273,0.9655172228813171,0.8965517282485962,0.7666210532188416,0.26178598403930664,0.8505747318267822,11.218390464782715,-7.954023838043213,97.7011489868164,9062,0.13072089850902557,"7_15","7~15","Prior-model-1"
145,0.20926369726657867,0.9263157844543457,0.9684210419654846,0.8421052694320679,0.6991970539093018,0.2161676436662674,0.8736842274665833,11.69473648071289,-6.378094673156738,97.89473724365234,9129,0.09686169028282166,"7_15","7~15","Prior-model-1"
146,0.20715996623039246,0.9587628841400146,0.9793814420700073,0.8350515365600586,0.6697070598602295,0.21100382506847382,0.8350515365600586,12.298969268798828,-5.518340110778809,97.93814086914062,9193,0.1086273193359375,"7_15","7~15","Prior-model-1"
147,0.21296124160289764,0.9090909361839294,0.9898989796638489,0.8484848737716675,0.6758646368980408,0.21915048360824585,0.868686854839325,12.525252342224121,-6.375968933105469,98.98989868164062,9268,0.14363855123519897,"7_15","7~15","Prior-model-1"
148,0.22223001718521118,0.9100000262260437,0.9800000190734863,0.8299999833106995,0.6656597852706909,0.21089908480644226,0.8899999856948853,12.4399995803833,-5.360279560089111,98,9354,0.17027677595615387,"7_15","7~15","Prior-model-1"
149,0.22042778134346008,0.949999988079071,0.9800000190734863,0.8299999833106995,0.6710920929908752,0.22048698365688324,0.8500000238418579,12.020000457763672,-6.534319877624512,98,9428,0.11322460323572159,"7_15","7~15","Prior-model-1"
150,0.22239089012145996,0.9795918464660645,0.9897959232330322,0.7755101919174194,0.6794517636299133,0.21743202209472656,0.7653061151504517,12.755102157592773,-5.154775142669678,98.9795913696289,9509,0.13506083190441132,"7_15","7~15","Prior-model-1"
151,0.20840436220169067,0.9292929172515869,0.9494949579238892,0.8585858345031738,0.658301591873169,0.22483301162719727,0.8484848737716675,11.646464347839355,-4.419181823730469,95.9595947265625,9592,0.15511974692344666,"7_15","7~15","Prior-model-1"
152,0.2310347706079483,0.949999988079071,1,0.9399999976158142,0.7742227911949158,0.220052108168602,0.8299999833106995,11.979999542236328,-7.935490131378174,100,9667,0.13715007901191711,"7_15","7~15","Prior-model-1"
153,0.210387721657753,0.9700000286102295,0.9700000286102295,0.8999999761581421,0.6292532086372375,0.1536056399345398,0.8999999761581421,11.890000343322754,-5.405340671539307,98,9747,0.11861434578895569,"7_15","7~15","Prior-model-1"
154,0.2223442792892456,0.9797979593276978,0.9898989796638489,0.9292929172515869,0.7403137683868408,0.23424209654331207,0.9191918969154358,11.55555534362793,-7.647919654846191,100,9819,0.13448648154735565,"7_15","7~15","Prior-model-1"
155,0.20971454679965973,0.949999988079071,0.949999988079071,0.9300000071525574,0.7953532934188843,0.1952163726091385,0.8100000023841858,10.140000343322754,-9.366889953613281,97,9895,0.15300381183624268,"7_15","7~15","Prior-model-1"
156,0.21483835577964783,0.9200000166893005,0.9800000190734863,0.8899999856948853,0.7037084698677063,0.23162494599819183,0.7799999713897705,11.920000076293945,-5.763750076293945,98,9981,0.17581427097320557,"7_15","7~15","Prior-model-1"
157,0.21251551806926727,0.9270833134651184,0.9791666865348816,0.9479166865348816,0.7703315615653992,0.23380422592163086,0.8854166865348816,10.052083015441895,-8.741969108581543,98.95833587646484,10059,0.15016137063503265,"7_15","7~15","Prior-model-1"
158,0.22143056988716125,0.949999988079071,0.9900000095367432,0.9599999785423279,0.7295207977294922,0.2421192228794098,0.8299999833106995,11.140000343322754,-6.567500114440918,99,10144,0.19015459716320038,"7_15","7~15","Prior-model-1"
159,0.21141044795513153,0.9591836929321289,0.9693877696990967,0.9693877696990967,0.7609303593635559,0.23972760140895844,0.8367347121238708,10.091836929321289,-7.900326251983643,97.95918273925781,10207,0.17969074845314026,"7_15","7~15","Prior-model-1"
160,0.22114446759223938,1,0.9897959232330322,0.9591836929321289,0.8572932481765747,0.2765619456768036,0.8163265585899353,9.63265323638916,-9.766315460205078,100,10274,0.2106163203716278,"7_15","7~15","Prior-model-1"
161,0.22023873031139374,0.96875,0.96875,0.96875,0.9000484943389893,0.25329819321632385,0.90625,9.072916984558105,-11.217947959899902,98.95833587646484,10350,0.14787434041500092,"7_15","7~15","Prior-model-1"
162,0.22452864050865173,0.9900000095367432,0.9800000190734863,0.9399999976158142,0.8429546356201172,0.22511032223701477,0.7599999904632568,9.789999961853027,-10.131091117858887,99,10434,0.18895846605300903,"7_15","7~15","Prior-model-1"
163,0.2224823236465454,0.9700000286102295,0.9700000286102295,0.9399999976158142,0.8078417181968689,0.2074580043554306,0.7900000214576721,9.75,-8.81698989868164,98,10517,0.17224957048892975,"7_15","7~15","Prior-model-1"
164,0.22464849054813385,0.9599999785423279,0.9800000190734863,0.9399999976158142,0.8906123638153076,0.25284603238105774,0.7599999904632568,9.4399995803833,-10.989409446716309,98,10594,0.191518172621727,"7_15","7~15","Prior-model-1"
165,0.22243636846542358,0.9700000286102295,0.9800000190734863,0.9300000071525574,0.8442617058753967,0.22204594314098358,0.8199999928474426,9.539999961853027,-9.510680198669434,98,10670,0.19224461913108826,"7_15","7~15","Prior-model-1"
166,0.22343936562538147,0.9700000286102295,1,0.9200000166893005,0.8462575674057007,0.178635373711586,0.6299999952316284,9.5,-9.191349029541016,100,10756,0.12634973227977753,"7_15","7~15","Prior-model-1"
167,0.22304017841815948,0.9693877696990967,0.9795918464660645,0.9591836929321289,0.8449977040290833,0.27130886912345886,0.8877550959587097,9.571428298950195,-8.558235168457031,97.95918273925781,10836,0.20458155870437622,"7_15","7~15","Prior-model-1"
168,0.2189958095550537,0.9696969985961914,1,0.9494949579238892,0.9029098153114319,0.23834286630153656,0.7373737096786499,9.404040336608887,-11.058443069458008,100,10920,0.20678849518299103,"7_15","7~15","Prior-model-1"
169,0.23023511469364166,0.9898989796638489,0.9696969985961914,0.9797979593276978,0.860480010509491,0.22969096899032593,0.9696969985961914,10.303030014038086,-9.95684814453125,100,11006,0.21845358610153198,"7_15","7~15","Prior-model-1"
170,0.2233884632587433,0.9595959782600403,0.9696969985961914,0.9191918969154358,0.8494599461555481,0.24680852890014648,0.7272727489471436,9.34343433380127,-10.155525207519531,96.96969604492188,11080,0.1774706393480301,"7_15","7~15","Prior-model-1"
171,0.2286231815814972,0.9696969985961914,0.939393937587738,0.9292929172515869,0.72757887840271,0.19613754749298096,0.9292929172515869,11.333333015441895,-6.482969284057617,97.97979736328125,11171,0.199128657579422,"7_15","7~15","Prior-model-1"
172,0.21811969578266144,0.9800000190734863,0.9800000190734863,0.8600000143051147,0.935242235660553,0.27781325578689575,0.6700000166893005,8.720000267028809,-11.620370864868164,99,11252,0.2047470510005951,"7_15","7~15","Prior-model-1"
173,0.2279312014579773,0.9800000190734863,0.9800000190734863,0.949999988079071,0.8413368463516235,0.21726948022842407,0.8299999833106995,9.649999618530273,-8.938579559326172,99,11334,0.16779784858226776,"7_15","7~15","Prior-model-1"
174,0.21473883092403412,0.9587628841400146,0.969072163105011,0.9484536051750183,0.793857216835022,0.24140304327011108,0.7525773048400879,10.144330024719238,-8.929670333862305,96.90721893310547,11415,0.17874275147914886,"7_15","7~15","Prior-model-1"
175,0.22704088687896729,0.9897959232330322,1,0.9591836929321289,0.8796560168266296,0.24950505793094635,0.8265306353569031,10.030611991882324,-10.551847457885742,100,11489,0.1614941954612732,"7_15","7~15","Prior-model-1"
176,0.21618153154850006,0.9700000286102295,0.9900000095367432,0.9599999785423279,0.7896989583969116,0.2072211056947708,0.6399999856948853,10.890000343322754,-8.983109474182129,99,11579,0.20060299336910248,"7_15","7~15","Prior-model-1"
177,0.22989444434642792,0.9700000286102295,0.9599999785423279,0.9800000190734863,0.8269170522689819,0.2070016860961914,0.8600000143051147,10.029999732971191,-8.728320121765137,100,11654,0.14343753457069397,"7_15","7~15","Prior-model-1"
178,0.22361528873443604,0.9399999976158142,0.9800000190734863,0.9399999976158142,0.825924277305603,0.19298820197582245,0.8100000023841858,10.300000190734863,-9.451459884643555,98,11739,0.1649629920721054,"7_15","7~15","Prior-model-1"
179,0.23677417635917664,0.9494949579238892,0.9898989796638489,1,0.8624893426895142,0.21752944588661194,0.7272727489471436,9.949495315551758,-9.785191535949707,100,11819,0.15033355355262756,"7_15","7~15","Prior-model-1"
180,0.23517167568206787,0.9900000095367432,0.9800000190734863,0.9900000095367432,0.9111161828041077,0.24794062972068787,0.9700000286102295,10.470000267028809,-10.335841178894043,100,11893,0.16705840826034546,"7_15","7~15","Prior-model-1"
181,0.22915542125701904,0.9898989796638489,0.9898989796638489,1,0.8380621075630188,0.23925839364528656,0.8585858345031738,10.686868667602539,-9.363444328308105,100,11965,0.1599826067686081,"7_15","7~15","Prior-model-1"
182,0.2364000827074051,1,0.9797979593276978,1,0.8606556057929993,0.2110651731491089,0.8484848737716675,10.696969985961914,-9.21072769165039,100,12039,0.1566397100687027,"7_15","7~15","Prior-model-1"
183,0.21596214175224304,0.8899999856948853,0.9800000190734863,0.9200000166893005,0.7175453305244446,0.20210856199264526,0.6399999856948853,11.520000457763672,-4.210290431976318,98,12124,0.18062995374202728,"7_15","7~15","Prior-model-1"
184,0.2180768996477127,0.9696969985961914,0.9696969985961914,0.939393937587738,0.7295370101928711,0.2135084569454193,0.7878788113594055,12.020201683044434,-6.923989772796631,97.97979736328125,12209,0.17659218609333038,"7_15","7~15","Prior-model-1"
185,0.22612515091896057,0.9300000071525574,0.9800000190734863,0.9200000166893005,0.7467261552810669,0.1981535404920578,0.7200000286102295,11.5600004196167,-7.092080593109131,99,12291,0.1398332267999649,"7_15","7~15","Prior-model-1"
186,0.2268056571483612,0.9696969985961914,0.9898989796638489,0.808080792427063,0.7126948833465576,0.2096664309501648,0.8383838534355164,13.121212005615234,-7.332201957702637,98.98989868164062,12379,0.16048435866832733,"7_15","7~15","Prior-model-1"
187,0.21670536696910858,0.9399999976158142,1,0.7699999809265137,0.6358065605163574,0.15564167499542236,0.8399999737739563,13.970000267028809,-2.552020311355591,100,12468,0.11375906318426132,"7_15","7~15","Prior-model-1"
188,0.21813011169433594,0.9494949579238892,1,0.8787878751754761,0.6691431999206543,0.17646414041519165,0.6969696879386902,13.141413688659668,-3.9780502319335938,100,12543,0.11925411969423294,"7_15","7~15","Prior-model-1"
189,0.20711292326450348,0.9100000262260437,0.949999988079071,0.6399999856948853,0.49202269315719604,0.15412943065166473,0.7300000190734863,14.020000457763672,-0.6459701657295227,96,12626,0.07869277894496918,"7_15","7~15","Prior-model-1"
190,0.20428860187530518,0.8600000143051147,0.949999988079071,0.6399999856948853,0.5489570498466492,0.214268758893013,0.8500000238418579,14.279999732971191,-2.1671700477600098,97,12711,0.11110541969537735,"7_15","7~15","Prior-model-1"
191,0.2220286875963211,0.8989899158477783,0.9898989796638489,0.7676767706871033,0.5457706451416016,0.16090118885040283,0.9090909361839294,14.202020645141602,-2.057494878768921,100,12791,0.10339295864105225,"7_15","7~15","Prior-model-1"
192,0.2155371606349945,0.7171717286109924,0.9696969985961914,0.7272727489471436,0.5729512572288513,0.2015652060508728,0.808080792427063,14,-3.4281005859375,98.98989868164062,12880,0.1124710887670517,"7_15","7~15","Prior-model-1"
193,0.20796093344688416,0.9285714030265808,1,0.8775510191917419,0.6431859731674194,0.21724747121334076,0.8367347121238708,13.571428298950195,-5.121081829071045,100,12957,0.14423127472400665,"7_15","7~15","Prior-model-1"
194,0.22062303125858307,0.8383838534355164,1,0.8787878751754761,0.6942651867866516,0.19965481758117676,0.7979797720909119,12.929292678833008,-5.991918563842773,100,13043,0.12770891189575195,"7_15","7~15","Prior-model-1"
195,0.23023362457752228,0.9591836929321289,0.9897959232330322,0.8877550959587097,0.7646080851554871,0.2083444446325302,0.7755101919174194,12.510204315185547,-6.81343936920166,98.9795913696289,13110,0.14716464281082153,"7_15","7~15","Prior-model-1"
196,0.2086676061153412,0.9200000166893005,0.9800000190734863,0.949999988079071,0.7037298679351807,0.23288099467754364,0.7900000214576721,11.859999656677246,-6.205679893493652,98,13182,0.18574726581573486,"7_15","7~15","Prior-model-1"
197,0.21593430638313293,0.969072163105011,0.9896907210350037,0.9175257682800293,0.749168872833252,0.2002963423728943,0.8350515365600586,11.793814659118652,-7.730701446533203,98.96907043457031,13254,0.14846785366535187,"7_15","7~15","Prior-model-1"
198,0.21228767931461334,0.8899999856948853,0.9700000286102295,0.9599999785423279,0.7696066498756409,0.2361067533493042,0.7099999785423279,10.390000343322754,-7.414069652557373,97,13313,0.13519734144210815,"7_15","7~15","Prior-model-1"
199,0.22616858780384064,0.9797979593276978,0.9898989796638489,0.9595959782600403,0.7743008732795715,0.21223264932632446,0.8383838534355164,11.78787899017334,-7.192182540893555,100,13386,0.13177499175071716,"7_15","7~15","Prior-model-1"
0,0.20838844776153564,0.5686274766921997,0.7843137383460999,0.6666666865348816,0.7462010383605957,0.16979388892650604,0,7.156862735748291,-9.774020195007324,78.4313735961914,40,0.077876515686512,"7_15","7~15","Prior-model-2"
1,0.2349483072757721,0.25925925374031067,0.9012345671653748,0.8271604776382446,0.7183190584182739,0.023227157071232796,0.2839506268501282,9.296296119689941,-7.690530776977539,90.12345886230469,113,0,"7_15","7~15","Prior-model-2"
2,0.025058913975954056,0.04477611929178238,0.11940298229455948,0,0.11914493143558502,0.014297645539045334,0,0.447761207818985,-1.9318360090255737,11.940298080444336,121,0,"7_15","7~15","Prior-model-2"
3,0.07248727977275848,0.1304347813129425,0.29347825050354004,0.1304347813129425,0.3238913118839264,0.24097910523414612,0.31521740555763245,2.11956524848938,-4.784401893615723,32.60869598388672,151,0.04292648285627365,"7_15","7~15","Prior-model-2"
4,0.12510952353477478,0.3255814015865326,0.4883720874786377,0.13953489065170288,0.4882493019104004,0.30997389554977417,0.1627907007932663,2.930232524871826,-7.633604526519775,51.16279220581055,173,0.09201963245868683,"7_15","7~15","Prior-model-2"
5,0.053958140313625336,0.1764705926179886,0.19607843458652496,0.1568627506494522,0.18220572173595428,0.16598357260227203,0.19607843458652496,1.4117647409439087,-2.610823631286621,19.60784339904785,183,0.1357613056898117,"7_15","7~15","Prior-model-2"
6,0.10617001354694366,0.38297873735427856,0.38297873735427856,0.3404255211353302,0.37884047627449036,0.1447562575340271,0.1702127605676651,3,-5.139255046844482,38.29787063598633,201,0.10538437217473984,"7_15","7~15","Prior-model-2"
7,0.1967296004295349,0.7307692170143127,0.7307692170143127,0.7307692170143127,0.5798178911209106,0.3028729259967804,0.4038461446762085,8.230769157409668,-5.903173446655273,73.07691955566406,238,0.29394829273223877,"7_15","7~15","Prior-model-2"
8,0.1947183907032013,0.625,0.71875,0.71875,0.7111588716506958,0.2771602272987366,0.1875,6.53125,-9.324812889099121,71.875,257,0.2174336165189743,"7_15","7~15","Prior-model-2"
9,0.18837785720825195,0.6666666865348816,0.5625,0.5416666865348816,0.35199734568595886,0.3841259479522705,0.6458333134651184,8.333333015441895,1.0435622930526733,66.66666412353516,283,0.16818512976169586,"7_15","7~15","Prior-model-2"
10,0.07101280987262726,0.265625,0.234375,0.265625,0.27494844794273376,0.2607072591781616,0.265625,2.296875,-3.5367655754089355,28.125,298,0.16634692251682281,"7_15","7~15","Prior-model-2"
11,0.12619763612747192,0.3877550959587097,0.4693877696990967,0.4285714328289032,0.4598464071750641,0.2803614139556885,0.3265306055545807,4.2040815353393555,-6.206591606140137,46.93877410888672,318,0.17803612351417542,"7_15","7~15","Prior-model-2"
12,0.1451563984155655,0.6470588445663452,0.6470588445663452,0.529411792755127,0.6284126043319702,0.6139742136001587,0.47058823704719543,4.823529243469238,-8.164294242858887,64.70587921142578,326,0.34310322999954224,"7_15","7~15","Prior-model-2"
13,0.213821142911911,0.8709677457809448,0.8709677457809448,0.8709677457809448,0.7740094065666199,0.6962605714797974,0.7096773982048035,8.096774101257324,-9.630321502685547,87.09677124023438,343,0.4646317958831787,"7_15","7~15","Prior-model-2"
14,0.15563666820526123,0.5925925970077515,0.6296296119689941,0.48148149251937866,0.6172915101051331,0.5645509362220764,0.5185185074806213,5.44444465637207,-8.203296661376953,62.96296310424805,356,0.32643628120422363,"7_15","7~15","Prior-model-2"
15,0.1770004779100418,0.761904776096344,0.761904776096344,0.761904776096344,0.6853650808334351,0.5694306492805481,0.761904776096344,7.666666507720947,-7.996999263763428,76.19047546386719,370,0.5068302750587463,"7_15","7~15","Prior-model-2"
16,0.11939826607704163,0.2926829159259796,0.4878048896789551,0.4878048896789551,0.370735228061676,0.2523338794708252,0.47560974955558777,5.52439022064209,-2.839902639389038,48.780487060546875,410,0.17825010418891907,"7_15","7~15","Prior-model-2"
17,0.13054583966732025,0.53125,0.5625,0.5625,0.3488040566444397,0.3659740090370178,0.53125,5.625,-2.0169687271118164,56.25,425,0.24980531632900238,"7_15","7~15","Prior-model-2"
18,0.20579545199871063,0.75,0.8333333134651184,0.8333333134651184,0.7168038487434387,0.6103368997573853,0.8333333134651184,8.80555534362793,-8.476972579956055,83.33333587646484,452,0.5212717056274414,"7_15","7~15","Prior-model-2"
19,0.020782997831702232,0.054347824305295944,0.07608695328235626,0.06521739065647125,0.07166595011949539,0.0315176397562027,0,0.6304348111152649,-0.9157500267028809,7.6086955070495605,459,0.010662948712706566,"7_15","7~15","Prior-model-2"
20,0.0034881960600614548,0.012195121496915817,0.012195121496915817,0.012195121496915817,0.012085532769560814,0.011564088985323906,0.012195121496915817,0.10975609719753265,-0.16060975193977356,1.2195122241973877,460,0.01200707908719778,"7_15","7~15","Prior-model-2"
21,0.0369124561548233,0.10000000149011612,0.13333334028720856,0.13333334028720856,0.1131763905286789,0.11056594550609589,0.11666666716337204,1.399999976158142,-0.47593334317207336,13.333333015441895,467,0.06502172350883484,"7_15","7~15","Prior-model-2"
22,0.05215747281908989,0.17741934955120087,0.20967741310596466,0.20967741310596466,0.20013931393623352,0.1933385133743286,0.11290322244167328,2.112903118133545,-2.5010969638824463,20.967741012573242,475,0.09499920159578323,"7_15","7~15","Prior-model-2"
23,0.010856005363166332,0.043478261679410934,0.043478261679410934,0.043478261679410934,0.04261265695095062,0.03980381414294243,0,0.3695652186870575,-0.5118478536605835,4.34782600402832,476,0.02143002301454544,"7_15","7~15","Prior-model-2"
24,0.007496105041354895,0,0.02500000037252903,0.02500000037252903,0.024800490587949753,0.02409929409623146,0,0.20000000298023224,-0.33445000648498535,2.5,477,0,"7_15","7~15","Prior-model-2"
25,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
26,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
27,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
28,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
29,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
30,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
31,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
32,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
33,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
34,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
35,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
36,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
37,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
38,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
39,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
40,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
41,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
42,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
43,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
44,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
45,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
46,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
47,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
48,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
49,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
50,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
51,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
52,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
53,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
54,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
55,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
56,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
57,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
58,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
59,0,0,0,0,0,0,0,0,0,0,477,0,"7_15","7~15","Prior-model-2"
